codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
5752-6-LE25;"CONSERV.BOXES I.R.A-E.R.A-VACUNAT-CESFAM PORTUS";"I MUNICIPALIDAD DE TALCAHUANO";"69.150.800-5";"DIRECCION DE CONSTRUCCIONES";"SARGENTO ALDEA 250";"Talcahuano";"Región del Biobío ";"LE";"EL PROYECTO A EJECUTAR CONSISTE EN LAS OBRAS DE CONSERVACIÓN BOXES I.R.A., E.R.A., VACUNA TORIO Y ESTERILIZACIÓN DEL CESFAM ALCALDE LEOCAN PORTUS, DE ACUERDO A LO INDICADO EN LAS ESPECIFICACIONES TÉCNICAS DE LA OBRA.";2025-03-31T15:29:48.327;2025-04-24T12:00:00;2025-07-23T17:30:00;15690000;"CLP";0;0
1101201-1-LE25;"Servicio Auditoria Estados Financieros F.Soberanos";"TESORERIA GENERAL DE LA REPUBLICA";"60.805.000-0";"Fondos extrapresupuestarios";"Teatinos 20";"Santiago Centro";"Región Metropolitana de Santiago";"LE";"El objeto de la presente licitación es la CONTRATACIÓN DE SERVICIOS DE AUDITORÍA EXTERNA DE ESTADOS FINANCIEROS DE LOS FONDOS SOBERANOS PERIODOS 2024-2025 con el fin de dar cumplimiento al Decreto Nº 1.492 del MdH de 2015 Art. 4° inciso c.";2025-03-31T15:29:13.343;2025-04-10T15:01:00;2025-04-15T18:30:00;55000;"USD";0;0
1057547-160-LE25;"CONV MANTENIMIENTO EQUIPO CONTADOR HEMATOLOGICO";"SERVICIO DE SALUD VALDIVIA HOSPITAL BASE";"61.607.502-0";"Bienes y Servicios";"Bienes y Servicios";"Valdivia";"Región de Los Ríos";"LE";"CONVENIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA EQUIPO CONTADOR HEMATOLOGICO DEL SUBDEPARTAMENTO DE ANATOMIA PATOLOGICA DEL HOSPITAL BASE VALDIVIA";2025-03-31T15:28:54.54;2025-04-10T19:00:00;2025-06-30T19:59:00;10168000;"CLP";0;0
1939-4-LE25;"Suministro de 40.000 lts Emulsion Asfáltica EPrime";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Vialidad - RM - Provincia de Melipilla";"Libertad 848";"Melipilla";"Región Metropolitana de Santiago";"LE";"La Dirección de Vialidad Provincia de Melipilla, solicita la contratación del “Suministro a granel de 40.000 litros Emulsión Asfáltica tipo E-Prime para realizar obras de Conservación por Administración Directa, en Caminos de la Red Vial, Provincia de Melipilla, Región Metropolitana”.";2025-03-31T15:27:20.63;2025-04-07T20:00:00;2025-04-11T11:08:00;;"CLP";0;0
1557-3-LE25;"CONVENIO SUMINISTRO DE INSUMOS DE ASEO Y LIMPIEZA PARA HOSPITAL DE HUASCO";"SERVICIO SALUD ATACAMA HOSPITAL DE HUASCO";"61.606.309-k";"Hospital de Huasco";"Canteras 105";"Huasco";"Región de Atacama ";"LE";"CONVENIO PARA ABASTECER DE ACEURDO A LAS NNECESIDADES DE INSUMOS DE ASEO Y LIMPIEZA PARA LAS UNIDADES DEL HOSPITAL DE HUASCO";2025-03-31T15:26:47.187;2025-04-10T19:51:00;2025-04-30T19:52:00;25000000;"CLP";0;0
769-38-LE25;"CURSOS LEY 18834 CAPACITACION PP-23";"SERVICIO DE SALUD ANTOFAGASTA DIRECCION";"61.606.200-k";"SERVICIO DE SALUD ANTOFAGASTA DIRECCION";"Bolivar 523, Antofagasta";"Antofagasta";"Región de Antofagasta ";"LE";"la contratación del servicio de relatoría de los cursos que son parte del Plan Anual de Capacitación de ley 18.834 cursos Regionales y Locales, dirigido a funcionarias y funcionarios del Servicio de Salud de Antofagasta y de los establecimientos dependientes de éste, con el fin de desarrollar conocimientos y competencias para el mejor desempeño de sus funciones laborales.";2025-03-31T15:24:49.69;2025-04-21T18:05:00;2025-05-22T15:06:00;;"CLP";0;0
3813-7-LP25;"SERVICIO DE VIGILANCIA Y SEGURIDAD MUNICIPALIDAD";"I MUNICIPALIDAD DE ISLA DE MAIPO";"69.071.900-2";"Secpla";"Alcalde Lopez 9";"Isla de Maipo";"Región Metropolitana de Santiago";"LP";"SERVICIO DE VIGILANCIA Y SEGURIDAD, MUNICIPALIDAD DE ISLA DE MAIPO";2025-03-31T15:24:02.877;2025-04-21T15:01:00;2025-04-25T16:17:00;107100000;"CLP";0;0
1209004-1-LE25;"SERVICIO DE MANTENCION PREVENTIVA DE EQUIPOS DE CLIMA DE RESIDENCIAS FAMILIARES";"SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI";"62.000.890-7";"ADMINISTRACIÓN DIRECTA REGIÓN DEL MAULE";"1 norte 2 y 3 poniente 541 edificio los leones (mejor niñez)";"Talca";"Región del Maule ";"LE";"SERVICIO DE MANTENCION PREVENTIVA DE EQUIPOS DE CLIMA DE RESIDENCIAS FAMILIARES";2025-03-31T15:23:18.53;2025-04-10T16:00:00;2025-05-09T16:00:00;;"CLP";0;0
2734-6-LE25;"serv. mantenimiento preventivo para móviles";"MUNICIPALIDAD DE PEÑAFLOR";"69.071.700-K";"DEPARTAMENTO DE SALUD";"ALCALDE LUIS ARAYA CERECEDA  1215";"Peñaflor";"Región Metropolitana de Santiago";"LE";"El servicio solicitado implica que, por medio de la mantención preventiva, asegurar el óptimo funcionamiento y conservación de los vehículos motorizados destinados a uso en los diversos Centros de Salud y sus respectivos sectores, dependientes de la Dirección de Salud de Peñaflor. Estas tareas de mantenimiento deben llevarse a cabo según pauta del servicio de mantenimiento de cada vehículo en conformidad con el cumplimiento de determinado kilometraje cada 5.000, 10.000, 15.000 o 20.000 Kilómetros según corresponda. Asimismo, el contratista está obligado a generar un informe detallado por cada servicio prestado, el cual deberá ser enviado al administrador de contrato. Este informe debe redactarse de manera clara para su revisión y aprobación";2025-03-31T15:22:40.623;2025-04-07T16:30:00;2025-04-21T16:32:00;16660000;"CLP";0;0
875646-11-LR25;"Antimicrobianos Inyectables Gérmenes Multiresisten";"Hospital Dr. Eduardo Pereira Ramirez";"61.602.057-9";"Hospital Dr. Eduardo Pereira Ramirez";"Enrique Ibsen s/ n° Cerro Delicias";"Valparaíso";"Región de Valparaíso ";"LR";"El Hospital” llama a Licitación Pública para la “ANTIMICROBIANOS INYECTABLES GÉRMENES MULTIRESISTENTE”, para la Unidad de Farmacia, del Hospital Eduardo Pereira Ramirez.";2025-03-31T15:21:37.123;2025-05-02T15:10:00;2025-08-29T18:48:00;670000000;"CLP";0;0
1514-49-L125;"Medicamentos Abril";"SERVICIO DE SALUD CHILOE";"61.602.275-k";"Hospital de Castro";"Freire 852";"Castro";"Región de los Lagos ";"L1";"Necesidad de dar continuidad a las prestaciones";2025-03-31T15:20:44.98;2025-04-07T19:00:00;2025-04-18T14:18:00;;"CLP";0;0
1068620-7-LE25;"FABRICACIÓN ENTREGA Y AJUSTES DE AYUDAS TÉCNICAS EN EL ÁREA DE TRAUMATOLOGÍA CORRESPONDIENTE A CORSÉ Y PLANTILLAS DE REALCE DE LA DIRECCIÓN REGIONAL DE ÑUBLE JUNAEB";"JUNTA NACIONAL DE AUXILIO ESCOLAR Y BECA";"60.908.000-0";"JUNAEB Región Ñuble";"Maipón #428";"Chillán";"Región del Ñuble";"LE";"Proveer a los beneficiarios del Programa Servicios Médicos de JUNAEB, a través de un convenio de suministro disponible durante los años 2025, 2026, de ayudas técnicas del área de traumatología, correspondientes a corsé y plantillas de realces, a fin de facilitar y promover un adecuado tratamiento y una efectiva integración al proceso educativo.  Mediante la presente licitación se requiere contar con la fabricación, entrega y ajustes de ayudas técnicas regionales en el área de traumatología, según la indicación de médicos especialistas del área de columna.";2025-03-31T15:20:12.557;2025-04-10T15:00:00;2025-05-12T20:00:00;8440000;"CLP";0;0
4575-7-LQ25;"MEJORAMIENTO A.P CALLEJONES Y PJES EL ROSAL PINTO";"I MUNICIPALIDAD DE PINTO";"69.141.000-5";"SECPLAN";"ERNESTO RIQUELME Nº 269";"Pinto";"Región del Ñuble";"LQ";"Instalación de 164 luminarias las cuales se dividen en 120 luminarias led 220v, 80w, estas consideran la instalación de su brazo metálico L-150 y su respectivo tablero de control, 44 luminarias solares, estas se dividirán en 36 luminarias solares 30w más poste hexagonal y 8 luminarias solares 60w en poste existentes, según EETT y BAE.";2025-03-31T15:18:40.217;2025-04-28T15:30:00;2025-05-23T20:00:00;;"CLP";0;0
1057509-101-LP25;"CONVENIO COMPRA DE SERVICIOS ENFERMERÍA TÉCNICOS PARAMÉDICOS DE NIVEL SUPERIOR Y AUXILIARES DE SERVICIOS PARA SALA DE PREPARACIÓN PREOPERATORIO POSTOPERATORIO Y ALTA DE USUARIOS DE CIRUGÍA MAYOR AMBULATORIO CMA  fgh";"HOSPITAL CLINICO HERMINDA MARTIN";"61.607.001-0";"Bienes y Servicios";"Francisco Ramirez Nº10";"Chillán";"Región del Ñuble";"LP";"El Hospital Clínico Herminda Martín de Chillán llama a Licitación Pública a través del Portal Mercado Público, para suscribir “Convenio Compra de Servicios Enfermería, Técnicos Paramédicos de Nivel Superior y Auxiliares de Servicios para sala de Preparación preoperatorio, postoperatorio y alta de usuarios de Cirugía Mayor Ambulatorio (CMA)” para el hospital Clínico Herminda Martin, servicio que se prestará en directo beneficio de los pacientes quirúrgicos de diferentes patologías intervenidos fuera de horario institucional de acuerdo a requerimientos especificados en Bases Administrativas y Técnicas de la presente licitación. Se pretende obtener la mejor calidad y oportunidad en la prestación de los servicios a un precio conveniente.";2025-03-31T15:18:40.073;2025-04-11T09:00:00;2025-04-30T18:00:00;134164800;"CLP";0;0
621-313-LR25;"TERLIPRESINA 1 MG LIOF O SOL INYECT. FAM 1000020868";"CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD";"61.608.700-2";"Compras del Giro 621";"Bodega Proveedor";"Santiago Centro";"Región Metropolitana de Santiago";"LR";"BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD";2025-03-31T15:17:00.787;2025-04-30T16:00:00;2025-07-02T17:30:00;3877419539;"CLP";0;0
4469-26-LP25;"ADQ.EQUIPOS TÉC.SALA ARTE ESCÉNICO C.BIP 40047148-";"UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION";"70.754.700-6";"ADQUISICIONES";"BLANCO 737 VALPARAISO";"Valparaíso";"Región de Valparaíso ";"LP";"ADQUISICIÓN DE EQUIPOS TÉCNICOS PARA LA SALA DE ARTE ESCENICO DE LA UNIVERSIDAD DE PLAYA ANCHA CONVENIO GOBIERNO REGIONAL CÓDIGO BIP 40047148-0";2025-03-31T15:14:20.64;2025-04-15T09:00:00;2025-04-28T15:00:00;73468000;"CLP";0;0
2080-133-LP25;"SUMINISTRO DE CLOBAZAM Y OTROS PARA EL HDFRZ";"SERVICIO DE SALUD DEL LIBERTADOR B O'HIGGINS HOSPITAL REG RANCAGUA";"61.602.138-9";"Hospital Regional Rancagua - HRR";"Avenida Salvador Allende Nº 350";"Rancagua";"Región del Libertador General Bernardo O´Higgins";"LP";"El objeto de esta Licitación es contar con una adecuada adquisición del SUMINISTRO DE CLOBAZAM Y OTROS PARA EL HOSPITAL DR. FRANCO RAVERA ZUNINO, durante el curso del contrato.";2025-03-31T15:07:29.883;2025-04-11T15:00:00;2025-06-11T18:00:00;;"CLP";0;0
1620-10-LE25;"Mantención Preventiva y Correctiva Climatización";"SERVICIO DE SALUD HOSPITAL DE CHIMBARONGO";"61.602.146-k";"SERVICIO DE SALUD HOSPITAL DE CHIMBARONGO";"Calle Arturo Prat Nº 33";"Chimbarongo";"Región del Libertador General Bernardo O´Higgins";"LE";"El Hospital de Mercdes de Chimbarongo, en adelante “El Servicio”, con la finalidad de adquirir MANTENCIÓN PREVENTIVA  CORRECTIVA DE SISTEMA DE CLIMATIZACIÓN DE HOSPITAL DE MERCEDES DE CHIMBARONGO, es que mediante este acto e instrumento administrativo se viene en llamar a Licitación Pública, conforme a procedimiento que regula la Ley N°19.886, de bases sobre contratos administrativos de suministro y prestación de servicios, modernizada por la LEY N°21.634, publicada con fecha 11 de diciembre de 2023, aprobado por Decreto N° 6612024, del Ministerio de Hacienda,  mediante el Portal Web            http:www.mercadopublico.cl";2025-03-31T18:05:03.253;2025-04-07T17:43:00;2025-04-30T17:44:00;;"CLP";0;0
5251-52-LE25;"Materiales eléctricos para Sala Probicom";"UNIVERSIDAD TECNOLOGICA METROPOLITANA";"70.729.100-1";"DEPARTAMENTO DE ABASTECIMIENTO";"Calle Dieciocho Nª178, Santiago";"Santiago";"Región Metropolitana de Santiago";"LE";"ejecutar el proyecto “Sala 03 Probicom M10 de Campus Ñuñoa”, en respuesta a las necesidades identificadas durante el levantamiento realizado por el equipo del Departamento de Obras. Se requiere la compra de materiales eléctricos que permitan dotar al departamento de los suministros suficientes para el equipamiento del laboratorio.";2025-03-31T18:02:11.203;2025-04-10T20:00:00;2025-05-12T20:00:00;8500000;"CLP";0;0
5240-37-LQ25;"CONSULTORIA PARA LA IMPLEMENTACIÓN DE MÓDULO PAGO";"DIRECCION DE LOGISTICA DE CARABINEROS";"61.938.500-4";"Direccion de Compras Publicas de Carabineros";"Av. Lib. Bernardo OHiggins N° 1449,torre 7,PISO 11";"Santiago Centro";"Región Metropolitana de Santiago";"LQ";"CONSULTORIA PARA LA IMPLEMENTACIÓN DE MÓDULO PAGO DE NOMINA EN ERP SAP PARA CARABINEROS DE CHILE.";2025-03-31T17:59:04.89;2025-04-21T15:30:00;2025-06-10T19:00:00;288492295;"CLP";0;0
1050283-5-L125;"SUMINISTRO DE PAN OFICINA ADULTO MAYOR";"I MUNICIPALIDAD DE SAN VICENTE";"69.081.000-k";"Unidad de Compras Municipal";"Arturo Prat N°921 interior";"San Vicente de Tagua Tagua";"Región del Libertador General Bernardo O´Higgins";"L1";"SE SOLICITA CONTRATAR UN SUMINISTRO DE PAN PARA PERSONAS PERTENECIENTES A CENTRO ABIERTO, SEGUN DOCUMENTACION ADJUNTA";2025-03-31T17:58:14.743;2025-04-07T17:46:00;2025-04-08T17:47:00;;"CLP";0;0
3447-62-LR25;"Suministro Materiales y Útiles Aseo para la MAHO";"MUNICIPALIDAD DE ALTO HOSPICIO";"69.265.100-6";"Direccion de Administracion y Finanzas";"Av. Ramón Pérez Opazo N° 3125 Alto Hospicio";"Alto Hospicio";"Región de Tarapacá  ";"LR";"Art. 4º	La Municipalidad de Alto Hospicio llama a Licitación Pública a los proveedores del rubro para celebrar el contrato de “SUMINISTRO DE MATERIALES Y ÚTILES DE ASEO PARA LOS DIFERENTES RECINTOS QUE DEPENDEN DIRECTAMENTE DE LA MUNICIPALIDAD DE ALTO HOSPICIO, CORRESPONDIENTES AL ÁREA MUNICIPAL Y CEMENTERIO MUNICIPAL”. Lo anterior, de acuerdo a las características entregadas en las presentes Bases Administrativas y Técnicas adjuntas, en virtud de una mejor y eficiente Gestión Municipal.";2025-03-31T17:54:22.233;2025-05-05T15:00:00;2025-07-31T18:00:00;;"CLP";0;0
1609-5-LR25;"REPOSICIÓN CARRO DE RESCATE PESADO 1RA CÍA. DE BOM";"GOBIERNO REGIONAL XII REGION MAGALLANES Y ANTARTICA CHILENA";"72.229.800-4";"GOBIERNO REGIONAL";"PLAZA MUÑOZ GAMERO Nº 1028";"Punta Arenas";"Región de Magallanes y de la Antártica";"LR";"El Gobierno Regional de Magallanes y de la Antártica Chilena, a través de la División de Infraestructura y Transportes, llama a Licitación Pública a los interesados para que, en estricta sujeción a las presentes Bases, formulen sus propuestas para el suministro, de un vehículo de rescate pesado para la Primera Compañía de Bomberos de Punta que cumpla con los requisitos de las Especificaciones Técnicas y forma de entrega en la ciudad de Punta Arenas. Las presentes Bases Administrativas, conjunta e inseparablemente con las Especificaciones Técnicas, eventuales aclaraciones y sus Anexos, formarán parte integrante del Contrato que se suscribirá para la adquisición de las partidas objeto de esta la licitación. Es un llamado a propuesta pública, de carácter concursal, mediante el cual se invita a empresas representantes en Chile de tipo de vehículo requerido, que cuenten con respaldo oficial de la marca y Servicio Técnico autorizado, dando total cumplimiento en la entrega del vehículo debidamente equipado, de acuerdo a las Especificaciones Técnicas de la presente licitación.";2025-03-31T17:54:20.53;2025-05-02T17:00:00;2025-05-15T17:00:00;;"CLP";0;0
5538-7-LE25;"Material de aseo e higiene para D.R. y Jardines";"JUNTA NACIONAL DE JARDINES         INFANTILES";"70.072.600-2";"Junji - XIV Región - Los Ríos";"ARAUCO N° 371-373, Valdivia";"Valdivia";"Región de Los Ríos";"LE";"La Junta Nacional de Jardines Infantiles, a través la Subdirección de Planificación de la Región de Los Ríos, necesita adquirir el siguiente material aseo e higiene para la Junta Nacional de Jardines Infantiles, Dirección Regional y Jardines Infantiles programa P01, P02 y P04.";2025-03-31T17:52:06.73;2025-04-10T18:00:00;2025-04-28T15:34:00;;"CLP";0;0
1221019-5-LE25;"Servicio de Producción de Eventos Corrida Familiar periodo 2025.";"Corporación Municipal de Deporte  de Vitacura";"65.206.047-1";"Corporación";"Avenida Bicentenario 3800";"Vitacura";"Región Metropolitana de Santiago";"LE";"La presente propuesta, tiene por finalidad convocar a los interesados, para que presenten sus ofertas para la realización de la Licitación Pública: “Servicio de Producción de Eventos, Corrida Familiar, periodo 2025”, con el objeto de poder contar con un servicio de calidad que organice y ejecute el evento deportivo acorde a las necesidades de los diferentes usuarios y vecinos que asisten día a día a realizar actividades deportivas.";2025-03-31T17:51:13.633;2025-04-09T18:00:00;2025-04-15T21:00:00;;"CLP";0;0
731-18-LE25;"CAPACITACIÓN “PRIMEROS AUXILIOS PSICOLOGICOS”";"SERVICIO NACIONAL DE MENORES";"61.008.000-6";"Ministerio de Justicia - Sename";"facturas.abastecimientodn@sename.cl";"Santiago Centro";"Región Metropolitana de Santiago";"LE";"Las presentes bases contienen las disposiciones técnicas y reglamentarias, y fijan las condiciones que todo oferente debe respetar para la contratación, ejecución y recepción de la capacitación denominada PRIMEROS AUXILIOS PSICOLOGICOS";2025-03-31T17:51:09.963;2025-04-09T18:30:00;2025-04-14T18:30:00;;"CLP";0;0
4841-4-LE25;"SERVICIOS PERSONALES DE INTERVENCIÓN UPAE";"SERVICIO NACIONAL DEL PATRIMONIO CULTURAL";"60.905.000-4";"CENTRO NACIONAL DE CONSERVACIÓN Y RESTAURACIÓN";"Recoleta Nº 683";"Recoleta";"Región Metropolitana de Santiago";"LE";"El Centro Nacional de Conservación y Restauración, en adelante también “CNCR”, dependiente del Servicio Nacional del Patrimonio Cultural en adelante también el “Servicio” o el “Serpat”, licita públicamente “Servicios Personales de Intervención en Patrimonio Arqueológico y Etnográfico” para cuyo efecto invita a personas naturales y jurídicas del rubro a formular ofertas conforme a lo dispuesto en El Centro Nacional de Conservación y Restauración, en adelante también “CNCR”, dependiente del Servicio Nacional del Patrimonio Cultural (en adelante también el “Servicio” o el “Serpat”), licita públicamente “Servicios Personales de Intervención en Patrimonio Arqueológico y Etnográfico” para cuyo efecto invita a personas naturales y jurídicas del rubro a formular ofertas conforme a lo dispuesto en las presentes Bases Administrativas y Técnicas";2025-03-31T17:50:12.62;2025-04-10T19:00:00;2025-04-22T19:00:00;13035554;"CLP";0;0
1393575-7-LE25;"SERVICIO CONTABLE FINANCIERO Y REMUNERACIONES";"FUNDACION IMAGEN DE CHILE";"65.010.882-5";"Dirección de Administración y Control de Gestión";"MONJITAS 392 OFICINA 1501";"Santiago";"Región Metropolitana de Santiago";"LE";"LICITACIÓN PARA LA CONTRATACIÓN DEL SERVICIO CONTABLE, FINANCIERO Y REMUNERACIONES PARA FUNDACIÓN IMAGEN DE CHILE";2025-03-31T17:49:50.65;2025-04-10T17:45:00;2025-04-18T17:46:00;;"CLP";0;0
2422-77-LP25;"SOL. DE ADQ. 943086 RENOVACION DE LICENCIAS";"I MUNICIPALIDAD DE PUENTE ALTO";"69.072.100-7";"I MUNICIPALIDAD DE PUENTE ALTO";"CONCHA Y TORO 3214, PARQUE GABRIELA";"Puente Alto";"Región Metropolitana de Santiago";"LP";"NECESIDAD DEL SERVICIO";2025-03-31T17:48:48.87;2025-04-16T10:00:00;2025-05-05T18:44:00;;"CLP";0;0
3890-20-L125;"CONTRAT. SERV. DE CAPACITACION DE SUBPROD. APICOLA";"I MUNICIPALIDAD DE FREIRE";"69.190.900-K";"MUNICIPALIDAD DE FREIRE";"AVDA SCHLEYER N°336";"Freire";"Región de la Araucanía ";"L1";"CONTRATACION SERV. DE CAPACITACION DE SUBPRODUCTOS APICOLAS PRODER FREIRE";2025-03-31T17:48:04.72;2025-04-07T16:00:00;2025-05-29T18:04:00;1850000;"CLP";0;0
1216085-45-LE25;"OBRAS DE REPARACIÓN Y MEJORAMIENTO BAÑOS Y PATIO";"CORP MUNICIPAL PARA EL DESARROLLO SOCIAL";"70.983.600-5";"Adquisiciones";"QUINTA 032 VILLA ALEMANA ,(direccion de salud) cesfam villa alemana";"Villa Alemana";"Región de Valparaíso ";"LE";"El objeto de la licitación pública es la ejecución del proyecto denominado obras de reparación y mejoramiento de baños y patio del nivel prebásica del establecimiento educacional Colegio Manuel Montt de Villa Alemana, conforme a las especificaciones técnicas generales de la obra.";2025-03-31T17:42:25.08;2025-04-10T11:00:00;2025-04-18T18:00:00;;"CLP";0;0
1057974-3-LR25;"CENTRO COMUNITARIO DE SALUD MENTAL COSAM CORDILLERA COMUNA DE COIHUECO";"SERVICIO DE SALUD NUBLE";"61.607.000-2";"Obras Civiles";"";"";"Región del Ñuble";"LR";"CENTRO COMUNITARIO DE SALUD MENTAL COSAM CORDILLERA COMUNA DE COIHUECO";2025-03-31T17:41:43.15;2025-05-02T17:00:00;2025-06-02T17:00:00;4227649000;"CLP";0;0
14-9-LE25;"ADQUISICIÓN DE MDM - E1O2RT9";"INSTITUTO NACIONAL DE ESTADISTICAS";"60.703.000-6";"INSTITUTO NACIONAL DE ESTADISTICAS";"Morandé 801, segundo piso Bodega.";"Santiago";"Región Metropolitana de Santiago";"LE";"INE requiere adquirir el licenciamiento Manage Engine Mobile Device Manager Plus o equivalente para sus distintos proyectos.";2025-03-31T17:41:33.857;2025-04-10T15:00:00;2025-05-12T23:59:00;;"CLP";0;0
2102-22-LP25;"SERV. DE TRASLADO PACIENTES DESDE LEBU CONCEPCIÓN";"SERVICIO NACIONAL DE SALUD HOSPITAL DE LEBU";"61.602.212-1";"Hospital Lebu";"Dr. Octavio Orellana 54";"Lebu";"Región del Biobío ";"LP";"El Hospital Santa Isabel de Lebu, invita a los oferentes, personas naturales o jurídicas, a participar en la licitación pública para contar con una empresa externa, que provea del SERVICIO DE TRASLADO PACIENTES DESDE LEBU CONCEPCION, SC N 3";2025-03-31T17:41:30.22;2025-04-11T15:00:00;2025-04-30T19:54:00;178560000;"CLP";0;0
1422045-1-LE25;"SUMINISTRO DE MEDICAMENTOS FARMACIA JUNTO A TI";"CORPORACION DE DESARROLLO DE TALCA";"65.067.622-k";"Abastecimiento Farmacias Junto a Ti";"";"";"Región del Maule ";"LE";"A fin de satisfacer las necesidades de la comunidad local, en atención a la provisión de medicamentos a bajos precios, se hace indispensable proceder a la contratación.";2025-03-31T17:40:56.117;2025-04-07T15:31:00;2025-04-09T18:00:00;7400000;"CLP";0;0
3113-3-LP25;"ADQUISICIÓN DE PASAJES TERRESTRES";"DIRECCION DE ABASTECIMIENTO DE LA ARMADA";"61.946.500-8";"DIRECCION DE RECUPERACION DE UNIDADES DE LA ARMADA";"";"";"Región del Biobío ";"LP";"EFECTUAR LA ADQUISICIÓN DE PASAJES TERRESTRES PARA LA DIRECCIÓN DE RECUPERACIÓN DE UNIDADES DE LA ARMADA (T.).";2025-03-31T17:39:49.753;2025-04-10T18:10:00;2025-06-10T15:10:00;;"CLP";0;0
5041-2-LP25;"MAT. CONSTRUCCIÓN DEP. MUN.Y ESPACIOS PUBLICOS";"ILUSTRE MUNICIPALIDAD DE QUILLON";"69.141.400-0";"DOM";"18 DE SEPTIEMBRE";"Quillón";"Región del Ñuble";"LP";"DIVERSOS MATERIALES DE CONSTRUCCIÓN PARA REPARACIÓN DE DEPENDENCIAS MUNICIPALES Y ESPACIOS PÚBLICOS";2025-03-31T17:38:45.827;2025-04-11T09:01:00;2025-04-30T16:21:00;81500000;"CLP";0;0
1666-1-LE25;"Arriendo de ambulancia para Hospital de Maullin";"SERVICIO SALUD DEL RELONCAVI";"61.602.272-5";"HOSPITAL DE MAULLÍN";"GABRIELA MISTRAL S/N";"Maullín";"Región de los Lagos ";"LE";"1.-La necesidad del Hospital San Carlos de Maullín de dar aprobación a Bases Administrativas y Anexos para la Licitación Pública “ARRIENDO DE AMBULANCIAS PARA HOSPITAL DE MAULLÍN”. 2.- El presupuesto referencial para esta adquisición corresponde a 54.000.000 IVA Incluido, en la medida que exista disponibilidad presupuestaria y en los términos y condiciones establecidas en el Punto 7 de estas base";2025-03-31T17:38:07.307;2025-04-10T16:00:00;2025-05-02T15:30:00;54000000;"CLP";0;0
3560-8-LE25;"PINTURA FACHADAS ESCUELA GABRIELA MISTRAL";"I MUNICIPALIDAD DE LA CALERA";"69.060.300-4";"Departamento de Educacion Municipal";"J. Godoy N° 25";"La Calera";"Región de Valparaíso ";"LE";"El objetivo del proyecto consiste en mejorar las condiciones del establecimiento educacional en toda su fachada externa, considerando ambos niveles, lo cual permitirá lograr un hermoseamiento del inmueble.";2025-03-31T17:37:31.69;2025-04-10T13:00:00;2025-04-30T18:00:00;23985045;"CLP";0;0
3649-6-LE25;"SERVICIO DE DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS ";"I MUNICIPALIDAD DE QUILLECO";"69.170.400-9";"Ilustre Municipalidad de Quilleco";"J. M. CARRERA N° 460";"Quilleco";"Región del Biobío ";"LE";"SERVICIO DE DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS DOMICILIARIOS RURALES, COMUNA DE QUILLECO";2025-03-31T17:36:40.42;2025-04-07T15:05:00;2025-04-30T16:36:00;;"CLP";0;0
1149-12-O125;"CONSERVACIÓN CON REFUERZO DE RIBERA RÍO COCHRANE";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Obras Hidráulicas  - XI Región";"Riquelme 465 Block B piso 3";"Coyhaique";"Región Aysén del General Carlos Ibáñez del Campo";"O1";"CONSERVACIÓN CON REFUERZO DE RIBERA RÍO IBÁÑEZ Y RESTITUCIÓN DE CAUCE RÍO COCHRANE, COMUNA DE COCHRANE";2025-03-31T17:33:06.003;2025-04-15T15:00:00;2025-04-30T16:00:00;;"CLP";0;0
2111-93-LE25;"ADQUISICIÓN INDUMENTARIA DE PROTECCION RADIOLOGICA";"HOSPITAL DE URGENCIA ASISTENCIA PUBLICA DR ALEJANDRO DEL RIO";"61.608.602-2";"Hospital de Urgencia Asistencia Pública";"Curico N°345 Bodega Central";"Santiago";"Región Metropolitana de Santiago";"LE";"ADQUISICIÓN DE INDUMENTARIA  ELEMENTOS DE PROTECCIÓN RADIOLÓGICA PERSONAL";2025-03-31T17:32:38.463;2025-04-08T15:00:00;2025-05-07T15:00:00;;"CLP";0;0
