codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
1057501-91-LQ25;"Convenio filtros y prefiltros compatibles con reprocesadora DSD 201 por 48 meses";"COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO";"61.608.502-6";"COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO";"CONCHA Y TORO 3459";"Puente Alto";"Región Metropolitana de Santiago";"LQ";"Adjudicada";"La necesidad de contar con insumos";2025-03-13T08:52:31.337;2025-04-02T15:30:00;2025-04-28T10:46:54.843;;"CLP";0;0
3459-2-LE25;"MATERIALES DE CONSTRUCCIÓN CASINO SUBOFICIALES";"COMANDO DE APOYO A LA FUERZA";"65.287.570-K";"1ra Brigada Acorazada Coraceros - 1RA BRIACO";"Panamericana Sur, El Buitre S/N";"Arica";"Región de Arica y Parinacota";"LE";"Adjudicada";"APRUEBA BASES ADMINISTRATIVAS, TÉCNICAS Y SUS ANEXOS, PARA LA ADQUISICIÓN DE MATERIALES DE CONSTRUCCIÓN, QUE SERÁN EMPLADOS EN EL CASINO DE SUBOFICIALES, DE LA 1RA BRIGADA ACORAZADA “CORACEROS”.";2025-04-14T11:51:59.143;2025-04-24T10:00:00;2025-04-28T11:04:20.903;31560000;"CLP";0;0
5061-21-L125;"SCHC 55 Adquisición de (23) Impresoras (Multifuncionales y Térmicas) para Establecimientos de Salud";"I MUNICIPALIDAD DE TEMUCO";"69.190.700-7";"Municipalidad de Temuco-Salud";"DESPACHAR CON FLETE PAGADO A BODEGA DE FARMACIA IUBICADO MANUEL BULNES 815 LOCAL 13. CONTACTO KATHERINNE FUENTES: 45-3244180";"Temuco";"Región de la Araucanía";"L1";"Adjudicada";"Adquisición de (23) Impresoras (Multifuncionales y Térmicas), Según especificaciones técnicas.";2025-03-26T10:46:33.96;2025-04-02T15:00:00;2025-04-28T10:48:11.507;6700000;"CLP";0;0
2434-87-LP24;"Mejoramiento Integral Calle Las Acacias.";"I MUNICIPALIDAD ESTACION CENTRAL";"69.254.300-9";"SECRETARIA COMUNAL DE PLANIFICACION";"Av. Libertador Bernardo O'Higgins N°3920";"Estación Central";"Región Metropolitana de Santiago";"LP";"Adjudicada";"El presente proyecto consiste en el mejoramiento integral del área verde ubicado en Las Acacias, interviniendo 1602 m2 aproximadamente. Se generarán circulaciones peatonales que darán lugar a distintos espacios de estancia, los que irán articulando el programa de la nueva plaza.  También se generará un proyecto de paisajismo y áreas verdes con especies arbustivas de bajo consumo hídrico, que además incentivan la proliferación de especies polinizadoras. El proyecto contempla 12 m3 de pozos de absorción distribuidos a lo largo del área verde para absorción de aguas lluvias.";2025-02-27T17:09:31.623;2025-03-19T15:00:00;2025-04-28T10:50:53.66;;"CLP";0;0
1057973-3-LE25;"ADQ. CABINA SEGURIDAD LAB. CITOM. CASR";"SERVICIO DE SALUD METROPOLITANO SUR ORIENTE";"61.608.500-K";"Obras Civiles";"Av. Concha y Toro Nº 3459";"Puente Alto";"Región Metropolitana de Santiago";"LE";"Adjudicada";"El Servicio de Salud Metropolitano Sur Oriente requiere ADQUIRIR CABINA DE SEGURIDAD BIOLÓGICA CLASE II–A2 PARA LABORATORIO DE CITOMETRÍA DE FLUJO CASR SSMSO, servicio perteneciente a la Red Sur Oriente";2025-03-13T16:44:38.693;2025-03-24T15:01:00;2025-04-28T10:50:18.02;;"CLP";0;0
2311-52-L125;"TALONARIOS FORMULARIO GES";"ILUSTRE MUNICIPALIDAD DE MOLINA";"69.110.100-2";"Dirección Comunal de Salud";"INDEPENDENCIA 1926 MOLINA LADO PDI";"Molina";"Región del Maule";"L1";"Adjudicada";"SE REQUIEREN TALONARIOS FORMULARIO DE CONSTANCIA INFOTMACION AL PACIENTE GES MEMO 57";2025-03-20T17:38:22.62;2025-03-25T20:56:00;2025-04-28T10:57:53.027;;"CLP";0;0
1070620-45-LE25;"SOC PROTESIS Y EXPANSORES MAMARIA";"HOSPITAL DOCTOR ERNESTO TORRES GALDAMES";"62.000.530-4";"Hospital Dr. Ernesto Torres Galdames";"Av. Héroes de la Concepción 502";"Iquique";"Región de Tarapacá";"LE";"Adjudicada";"la necesidad u objetivo de la presente contratación se sustenta en La reconstrucción mamaria mejora la imagen de la mama, lo que puede ayudar a enfrentarse a la enfermedad de forma más positiva, con la finalidad de entregar una atención oportuna a pacientes considerando el aumento en atenciones y prestaciones ejecutadas actualmente.";2025-03-17T16:14:51.993;2025-03-24T15:00:00;2025-04-28T10:59:20.56;;"CLP";0;0
2111-64-LE25;"PARTES Y PIEZAS PARA EQUIPOS INFORMÁTICOS";"HOSPITAL DE URGENCIA ASISTENCIA PUBLICA DR ALEJANDRO DEL RIO";"61.608.602-2";"Hospital de Urgencia Asistencia Pública";"Curico N°345 Bodega Central";"Santiago";"Región Metropolitana de Santiago";"LE";"Adjudicada";"La adquisición del suministro de partes y piezas para equipos informáticos para el Hospital de Urgencia Asistencia Publica por un periodo de 36 meses";2025-03-10T11:02:06.537;2025-03-20T15:00:00;2025-04-28T10:42:19.307;;"CLP";0;0
1532-5-L125;"insumos laboratorio 2025";"CENTRO REFERENCIAL DE SALUD DR SALVADOR ALLENDE GOSSENS";"61.933.400-0";"Centro Referencia Salud Doctor Salvador Allende G.";"Direccion no aplica a productos virtuales";"Santiago";"Región Metropolitana de Santiago";"L1";"Adjudicada";"insumos laboratorio 2025";2025-01-30T09:02:40.63;2025-02-11T19:52:00;2025-04-28T10:35:57.703;6700000;"CLP";0;0
5061-24-L125;"Adquisición de equipo paquímetro para UAPO del Cesfam el Carmen.";"I MUNICIPALIDAD DE TEMUCO";"69.190.700-7";"Municipalidad de Temuco-Salud";"DESPACHAR CON FLETE PAGADO A BODEGA DE FARMACIA IUBICADO MANUEL BULNES 815 LOCAL 13. CONTACTO KATHERINNE FUENTES: 45-3244180";"Temuco";"Región de la Araucanía";"L1";"Adjudicada";"Adquisición de equipo paquímetro para UAPO del Cesfam el Carmen. Según especificaciones técnicas adjuntas.";2025-03-27T18:42:42.6;2025-04-04T15:00:00;2025-04-28T10:33:16.397;5500000;"CLP";0;0
2434-1-LQ25;"Construcción módulos de seguridad canal Ortuzano";"I MUNICIPALIDAD ESTACION CENTRAL";"69.254.300-9";"SECRETARIA COMUNAL DE PLANIFICACION";"Av. Libertador Bernardo O'Higgins N°3920";"Estación Central";"Región Metropolitana de Santiago";"LQ";"Adjudicada";"Obras consistentes en construir y habilitar módulos tipo “casetas” de seguridad, en torno al eje del Canal Ortuzano, con el enfoque y propósito de mejorar el entorno del parque y hacerlo seguro para los usuarios del sector.  Para tal caso, se comprende por un lado las obras civiles destinadas a la construcción de los módulos propiamente tal, como a su vez, el equipamiento de los mismos.";2025-02-14T17:53:00;2025-03-14T15:00:00;2025-04-28T10:32:51.817;;"CLP";0;0
5520-4-I225;"ARRIENDO DE CONTENEDORES RETIRO Y DISPOSICIÓN FINAL YO REVALORIZACIÓN DE RESIDUOS SÓLIDOS INDUSTRIALES INERTES";"UNIVERSIDAD DE CHILE";"60.910.000-1";"FCFM IDIEM";"Plaza Ercilla 883";"Santiago";"Región Metropolitana de Santiago";"I2";"Adjudicada";"Por el presente instrumento, IDIEM licita la contratación de arriendo de contenedores, retiro y disposición final y/o revalorización, por un periodo de 24 meses o hasta la total utilización de los recursos asignados, cualquiera de las circunstancias que se verifique primero, según las características que se han definido en las presentes bases administrativas, bases técnicas y anexos.";2025-02-10T11:09:17.417;2025-03-17T17:00:00;2025-04-28T10:28:02.567;;"CLP";0;0
813-53-LP25;"PP 68-2025 Producción Jornadas Científicas";"INSTITUTO DE SALUD PUBLICA DE CHILE";"61.605.000-1";"Cotizaciones - ISP";"Av. Marathón 1000";"Santiago";"Región Metropolitana de Santiago";"LP";"Adjudicada";"Servicio de producción de eventos para la realización de las XVII Jornadas Científicas, del III Foro de INS en Salud y Cambio Climático y la Jornada de Salud Radiológica.";2025-03-24T21:33:13.793;2025-04-14T15:00:00;2025-04-28T10:26:21.69;106600000;"CLP";0;0
3853-11-LE25;"Insumos Dentales Segundo Trimestre";"I MUNICIPALIDAD DE RIO BUENO";"69.201.000-0";"Depto. Salud";"";"";"Región de Los Ríos";"LE";"Adjudicada";"Para el  CESFAM de Río Bueno";2025-04-11T10:10:54.813;2025-04-21T15:01:00;2025-04-28T10:27:51.36;;"CLP";0;0
1057489-57-LQ25;"Convenio de Suministro de Apósito Algodón Gasa 45x15cm por 24 meses para Hospital del Salvador";"SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR";"61.608.406-2";"Bienes y Servicios";"AV SALVADOR 364";"Providencia";"Región Metropolitana de Santiago";"LQ";"Adjudicada";"Que, el Hospital del Salvador necesita contar con un Convenio de Suministro de Apósito Algodón Gasa 45x15cm por 24 meses para Hospital del Salvador con la finalidad de satisfacer de manera adecuada y eficiente la labor asistencial Que, por la cuantía determinada, la presente licitación se ubica en el tramo para contrataciones iguales o superiores a 1.000 UTM e inferiores a 5.000 UTM, de conformidad al Artículo 36º del Reglamento de la Ley Nº19.886 Que, hechas las consultas respectivas, la provisión de Convenio de Suministro de Apósito Algodón Gasa 45x15cm por 24 meses para Hospital del Salvador no se encuentra disponible por Convenio Marco ofrecidos en el Sistema de Información de la Dirección de Compras, www.mercadopublico.cl";2025-01-30T12:21:48.057;2025-02-19T15:00:00;2025-04-28T10:14:48.127;312000000;"CLP";0;0
1057417-405-LQ24;"MANTENCIÓN PREVENTIVA Y CORRECTIVA PARA EQUIPOS DE AIRES ACONDICIONADO Y REFRIGERADORES fpm";"COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ";"61.607.301-K";"Bienes y Servicios";"AVDA. LAS INDUSTRIAS Nº10445 (EX RUTA 5 SUR)";"Los Angeles";"Región del Biobío";"LQ";"Adjudicada";"con la finalidad de realizar las mantenciones generales a los equipos de aires acondicionado y refrigeradores del Complejo Asistencial “Dr. Víctor Ríos Ruiz”, Los Ángeles.";2025-03-04T11:59:00;2025-03-24T17:00:00;2025-04-28T10:19:27.21;;"CLP";0;0
5642-5-LE25;"SERVICIO DE PRODUCCIÓN “ITINER-ARTE";"SUBSECRETARÍA DE LAS CULTURAS Y LAS ARTES";"61.979.240-8";"Dirección Regional de Arica y Parinacota";"San Marcos Nº 384";"Arica";"Región de Arica y Parinacota";"LE";"Adjudicada";"SERVICIO DE PRODUCCIÓN PARA LA IMPLEMENTACIÓN DEL PROYECTO COLABORATIVO DENOMINADO “ITINER-ARTE, PARA LA RECUPERACIÓN DE ESPACIOS PÚBLICOS”, DE LA RED DE ACTIVACIÓN CULTURAL DE LA REGIÓN DE ARICA Y PARINACOTA";2025-04-11T12:09:08.517;2025-04-21T18:00:00;2025-04-28T10:19:24.577;29000000;"CLP";0;0
1113144-2-LE25;"Serv. Mant. Repos. y Aumento Suminist. de Plantas";"CORP NACIONAL FORESTAL";"61.313.000-4";"XI Región - Provincial Capitán Prat";"Río Nef 417, Cochrane";"Cochrane";"Región Aysén del General Carlos Ibáñez del Campo";"LE";"Adjudicada";"Servicios para mantención, reposición y aumento del suministro de plantas por 180 días para el programa siembra por chile, en Vivero Cochrane. Más Información ver en Bases Técnicas Administrativas Adjuntas.";2025-04-11T10:59:37.03;2025-04-23T18:41:00;2025-04-28T10:14:10.903;12000000;"CLP";0;0
561704-5-LE25;"Capacitación en Clima Laboral E-97";"CORP MUNICIPAL DE DESARROLLO SOCIAL DE A";"71.102.600-2";"UNIDAD TÉCNICA DIRECCIÓN DE EDUCACIÓN";"AVENIDA ARGENTINA 1595 – II PISO - Región de Antof";"Antofagasta";"Región de Antofagasta";"LE";"Adjudicada";"complementar proceso de licitación que sustenta las bases administrativas, estas reglamentan la operatoria mínima necesaria para la correcta ejecución del servicio y además cautelar un estricto cumplimiento del contrato. Es decir, detalla y regula el contrato de Capacitación en Clima Laboral y Convivencia Escolar, para la Escuela La Bandera E-97, perteneciente a la Corporación Municipal de Desarrollo Social de Antofagasta, además, fortalecer las competencias en la gestión y liderazgo de la convivencia escolar, integrando de manera especifica el manejo de las emociones, con el propósito de promover un ambiente escolar positivo seguro";2025-02-25T15:34:00;2025-03-07T15:00:00;2025-04-28T10:08:40.123;;"CLP";0;0
3378-3-LQ25;"SERVICIO DE RETIRO TRASLADO Y DISPOSICIÓN FINAL DE RESIDUOS DOMICILIARIOS PARA EL HMS” POR UN PERIODO DE 24 MESES";"COMANDO DE APOYO A LA FUERZA";"61.101.030-3";"Hospital Militar de Santiago- HMS";"Av. Alcalde Fernando Castillo V. N° 9100";"La Reina";"Región Metropolitana de Santiago";"LQ";"Adjudicada";"El HMS tiene la necesidad de licitar el Servicio de retiro, traslado y disposición final de residuos domiciliarios, por un periodo de 24 meses.";2025-01-24T08:38:04.777;2025-02-13T16:00:00;2025-04-28T10:15:37.58;133736400;"CLP";0;0
1641-167-LE25;"BRAZALETES PARA TOMA DE PRESIÓN NO INVASIVA DE NEO";"SERVICIO DE SALUD OCCIDENTE HOSPITAL SAN JUAN DE DIOS";"61.608.204-3";"SERVICIO DE SALUD OCCIDENTE HOSPITAL SAN JUAN DE D";"Avda Compañía de Jesús 3265";"Santiago";"Región Metropolitana de Santiago";"LE";"Adjudicada";"RESOLUCIÓN QUE LLAMA A LICITACIÓN PÚBLICA Y APRUEBA BASES PARA LA CONTRATACIÓN DE “BRAZALETES PARA TOMA DE PRESIÓN NO INVASIVA DE NEONATOLOGÍA”, MONTO DE CONTRATACIÓN SUPERIORES A 100 UTM E INFERIORES A 1.000 UTM, PARA EL HOSPITAL SAN JUAN DE DIOS – CDT";2025-04-08T08:38:08.763;2025-04-15T17:01:00;2025-04-28T10:15:41.86;;"CLP";0;0
3690-5-LE25;"INSUMOS GENERALES LABORATORIO CESFAM";"I MUNICIPALIDAD DE LAS CABRAS";"69.080.800-5";"Salud";"J.Kennedy Nro 506, Las Cabras";"Las Cabras";"Región del Libertador General Bernardo O´Higgins";"LE";"Adjudicada";"La Ilustre Municipalidad de Las Cabras a través del Departamento de salud, requiere la compra de insumos y reactivos para el funcionamiento del laboratorio clínico y así realizar los exámenes asociados a la canasta básica de prestaciones";2025-03-28T11:41:19.1;2025-04-07T15:00:00;2025-04-28T10:13:17.29;;"CLP";0;0
761391-55-LE25;"MAGÍSTER EN GESTIÓN DE PROYECTOS";"FUERZA AEREA DE CHILE COMANDO LOGISTICO";"61.103.032-0";"Base Aérea El Bosque";"Gran Av. José Miguel Carrera Nº 10.525 Par. 32 1/2, El Bosque, Región Metropolitana de Santiago";"El Bosque";"Región Metropolitana de Santiago";"LE";"Adjudicada";"DE/07-02/GUB/LFM/MAGÍSTER EN GESTIÓN DE PROYECTOS";2025-04-03T10:55:55.41;2025-04-10T15:00:00;2025-04-28T10:08:39.66;10000000;"CLP";0;0
1380-46-LE25;"PPTA 59-25 ADQ. ANTIALERGICOS TOPICOS";"HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA";"61.602.232-6";"HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA";"Manuel Montt 115";"Temuco";"Región de la Araucanía";"LE";"Adjudicada";"La adquisición de los medicamentos requeridos es por: 1 intermediación de la Central de Abastecimiento CENABAST, se activarán toda vez que se presente un incumplimiento, y 2 para el Stock bodega. Estos serán suministrados a los pacientes del recinto de Salud, todo en concordancia al Plan Compras y Contrataciones año 2025 PAC, Bases Administrativas y Técnicas, Requerimientos técnicos, detallados en el Anexo Nº 2 y otros anexos que constituyen el referido llamado a licitación.";2025-02-19T09:17:11.88;2025-03-03T15:00:00;2025-04-28T10:10:36.11;65760000;"CLP";0;0
3177-3-LE25;"CONVENIO SUMINISTRO REPARACIÓN Y MAN. VEHICULOS";"ILUSTRE MUNICIPALIDAD DE MACHALI";"69.080.200-7";"Departamento de Educación";"Castro N°250";"Machalí";"Región del Libertador General Bernardo O´Higgins";"LE";"Adjudicada";"CONVENIO SUMINISTRO SERVICIO DE REPARACIÓN Y MANTENCIÓN DE VEHÍCULOS PARA DEPARTAMENTO DE EDUCACIÓN DE LA MUNICIPALIDAD DE MACHALI”";2025-03-27T12:44:36.437;2025-04-11T12:00:00;2025-04-28T10:03:34.943;;"CLP";0;0
1079596-9-LE25;"SERVICIO DE REPARACION GENERADOR ELECTRICO ARICA";"DIRECCION DE LOGISTICA DE CARABINEROS";"60.505.101-4";"SECCIÓN COMPRAS ZONA CARAB DE ARICA Y PARINACOTA";"JUAN NOÉ N° 799, ARICA";"Arica";"Región de Arica y Parinacota";"LE";"Adjudicada";"El Departamento de Apoyo a las Unidades Policiales, dependiente de la Zona de Carabineros de Arica y Parinacota, requiere la contratación del servicio de provisión para el retiro, reparación e instalación de 03 generadores eléctricos, marca Lister Petter, modelo TR3, de propiedad fiscal, ubicados en los retenes Alcérreca, Caquena y Tacora. Esta visita se efectuará en Av. 18 de septiembre Nro. 1960, Arica, el día JUEVES 10.04.25   a las 16:00 horas y solo se tendrá 5 minutos de espera, deberá llevar consigo el Anexo “Visita Técnica”, para posteriormente adjuntarlo a su oferta.";2025-04-09T11:35:01.613;2025-04-21T15:05:00;2025-04-28T10:03:18.313;17000000;"CLP";0;0
748201-8-LP25;"SUMINISTRO DE OSTOMÍA Y PRODUCTOS NO QUIRÚRGICOS DE DRENAJE DE HERIDAS PARA LAS FARMACIAS DE LOS CENTROS DE SALUD Y REHABILITACIÓN CAPREDENA";"CAJA DE PREVISION DE LA DEFENSA NACIONAL";"61.108.000-k";"Unidad de Compras Farmacia";"Paseo Bulnes 284, Santiago";"Santiago Centro";"Región Metropolitana de Santiago";"LP";"Adjudicada";"El objeto de la presente licitación es el SUMINISTRO DE OSTOMÍA Y PRODUCTOS NO QUIRÚRGICOS DE DRENAJE DE HERIDAS PARA LAS FARMACIAS DE LOS CENTROS DE SALUD Y REHABILITACIÓN CAPREDENA, por un período de duración de 18 meses.";2025-02-19T16:43:47.117;2025-03-11T15:00:00;2025-04-28T10:02:27.573;;"CLP";0;0
564953-23-LQ25;"COMPRA PRODUCTOS OFICINA EDUCACIÓN CORP LAS CONDES";"Corporación de Educación y Salud de Las Condes";"70.902.000-5";"Corporación de Educación y Salud de Las Condes";"RIO LOA 8350 (360 RAM)";"Las Condes";"Región Metropolitana de Santiago";"LQ";"Adjudicada";"EL OBJETIVO DEL PRESENTE PROCESO DE LICITACIÓN, ES LA COMPRA DE PRODUCTOS DE  OFICINA EDUCACIÓN, PARA LA CORPORACIÓN DE EDUCACIÓN Y SALUD DE LAS CONDES. LO ANTERIOR, DE ACUERDO CON LO QUE SE DESCRIBE EN LAS PRESENTES BASES DE LICITACIÓN.";2025-02-20T10:32:58.597;2025-03-12T16:30:00;2025-04-28T10:01:56.327;200000000;"CLP";0;0
1057931-6-LP25;"Ad Litotriptor Hospital las Higueras";"DIRECCION SERVICIO DE SALUD TALCAHUANO";"61.607.200-5";"Activos Fijos";"AVENIDA COLON N°3030";"Talcahuano";"Región del Biobío";"LP";"Adjudicada";"Adquirir un litotriptor para el Hospital las Higueras";2025-04-02T13:41:31.83;2025-04-14T15:00:00;2025-04-28T13:12:18.767;95000000;"CLP";0;0
4318-6-LE25;"Diseno  SSR APR OHiggins Ext. Mayol";"I MUNICIPALIDAD DE CHONCHI";"69.230.500-0";"Secretaria de Planificación Comunal";"PEDRO MONTT  254";"Chonchi";"Región de los Lagos";"LE";"Adjudicada";"Se requiere contratar el DISEÑO del proyecto de Ampliación SSR. Agua Potable Rural Extensión Laguna Mayol, Comuna de Chonchi, de acuerdo a lo estipulado en bases administrativas, TTR, y demás antecedentes que se adjuntan.-";2025-03-06T17:11:25.56;2025-03-27T10:00:00;2025-04-28T13:12:10.857;62251875;"CLP";0;0
1039043-8-L125;"SERVICIOS DE ASEO  OFICINAS DE AREA EL CARMEN INDAP REGION DE  ÑUBLE";"INSTITUTO DE DESARROLLO AGROPECUARIO";"61.307.000-1";"Unidad de Compra – Región de Ñuble";"Ortiz de Rosas 765";"Quirihue";"Región del Ñuble";"L1";"Adjudicada";"servicios de Aseo Area El Carmen";2025-04-15T17:41:07.423;2025-04-23T15:30:00;2025-04-28T12:42:03.257;5973000;"CLP";0;0
1444-1-LE25;"SERVICIO DE ASEO PARA OFICINAS DEL FOSIS OHIGGINS";"FONDO DE SOLIDARIDAD E INVERSION SOCIAL";"60.109.000-7";"06 - Región del Libertador Bernardo OHiggins";"Astorga N°570, Rancagua";"Rancagua";"Región del Libertador General Bernardo O´Higgins";"LE";"Adjudicada";"Proveer el servicio de aseo de oficinas para las dependencias del FOSIS de la Dirección Regional de O’Higgins, por un periodo de veinticuatro 24 meses, a contar de mayo de 2025 hasta abril 2027.";2025-03-28T11:06:54.71;2025-04-16T15:00:00;2025-04-28T12:41:57.11;24000000;"CLP";0;0
3156-29-LE25;"MATERIALES PARA CONFECCIÓN DE ROPEROS GTES.";"DIRECCION DE ABASTECIMIENTO DE LA ARMADA";"61.102.024-4";"ESCUELA DE GRUMETES";"AVENIDA GRUMETE TELLEZ S/N";"Talcahuano";"Región del Biobío";"LE";"Adjudicada";"ARTÍCULOS SEGÚN  ANEXO ENTREPUENTE , PROVEEDOR DEBE OFERTAR LA TOTALIDAD DE LOS ÍTEMES, DEBE COMPLETAR Y SUBIR ANEXO INDICANDO LA TOTALIDAD DE LO REQUERIDO, ADJUNTAR CERTIFICADO DE HABILIDAD CON FECHA DE LA OFERTA, SE REQUIERE DESPACHO CON FLETE INCLUIDO";2025-04-07T15:01:30.44;2025-04-14T15:01:00;2025-04-28T11:54:14.33;27508132;"CLP";0;0
2432-5-LE25;"Suministro de carpas y cubrepiso para actividades municipales de la dirección de desarrollo comunitario";"I MUNICIPALIDAD ESTACION CENTRAL";"69.254.300-9";"IMUNI_ESTCENTRAL ADQUISICIONES";"Av. Libertador Bernardo O'Higgins N°3920";"Estación Central";"Región Metropolitana de Santiago";"LE";"Adjudicada";"La Municipalidad de Estación Central tiene como misión satisfacer las necesidades de la comunidad local a través de una prestación oportuna de servicios de calidad, fomentando iniciativas que permitan el desarrollo local y mejoren el bienestar de nuestros vecinos y vecinas. En la búsqueda del cumplimiento de su misión, el municipio se encuentra desarrollando permanentemente, diversas acciones que permitan facilitar el acceso de las vecinas y vecinos a espacios culturales y recreativos, por lo que resulta indispensable contar con el equipamiento y servicios necesarios para el desarrollo de estas actividades programadas en beneficio de la comunidad local. En ese contexto, la presente licitación pública tiene por objeto la contratación del “SUMINISTRO DE CARPAS Y CUBREPISO PARA ACTIVIDADES MUNICIPALES DE LA DIRECCIÓN DE DESARROLLO COMUNITARIO”, de acuerdo con los Términos de Referencia elaborados por la Unidad Técnica.";2025-04-05T12:06:46.657;2025-04-10T14:05:00;2025-04-28T11:57:56.597;32900000;"CLP";0;0
1175-31-LE25;"Lic.34.25 Adq. analizador e instrumental H. Makewe";"SERVICIO DE SALUD ARAUCANIA SUR";"61.607.400-8";"Dirección Servicio Salud Araucanía Sur";"MANUEL BULNES N° 590";"Temuco";"Región de la Araucanía";"LE";"Adjudicada";"Se requiere la ADQUISICIÓN DE ANALIZADOR DE COMPOSICIÓN CORPORAL Y SET DE INSTRUMENTAL DENTAL PARA HOSPITAL MAKEWE, nuevo y sin uso. Las características técnicas, se detallan en el ANEXO Nº3 de las presentes bases. Debe cumplir con todas las características marcadas como obligatorias para que la oferta sea admisible.";2025-03-04T11:31:18.62;2025-03-14T15:30:00;2025-04-28T11:32:12.11;11000000;"CLP";0;0
2080-14-LR25;"SUMINISTRO AGUJAS DE BIOPSIA CON EQ.EN COMODATO";"SERVICIO DE SALUD DEL LIBERTADOR B O'HIGGINS HOSPITAL REG RANCAGUA";"61.602.138-9";"Hospital Regional Rancagua - HRR";"Avenida Salvador Allende Nº 350";"Rancagua";"Región del Libertador General Bernardo O´Higgins";"LR";"Adjudicada";"El objeto de esta Licitación es contar con una adecuada provisión de SUMINISTRO AGUJAS DE BIOPSIA CON EQUIPO EN COMODATO para el Hospital Dr. Franco Ravera Zunino, durante la vigencia del proceso.";2025-01-31T11:23:03.857;2025-03-03T15:30:00;2025-04-28T11:31:39.7;;"CLP";0;0
4053-3-LE25;"INSUMOS PIE DIABETICO - CESFAM MARIQUINA 2025-2026";"I MUNICIPALIDAD DE MARIQUINA";"69.200.400-0";"Ilustre Municipalidad de Mariquina";"RENE MANSS S/N";"Mariquina";"Región de Los Ríos";"LE";"Adjudicada";"CONTRATO DE SUMINISTRO DE INSUMOS PIE DIABETICO PARA USUARIOS DEL CESFAM MARIQUINA AÑO 2025-2026";2025-01-20T16:56:24.207;2025-01-30T19:00:00;2025-04-28T11:31:16.437;27000000;"CLP";0;0
1658-147-L125;"S21-25/ASEO/ DPTO. ASEO-PARQUE AUTOMOTRIZ/ ADQUISICIÓN DE TAMBORES DE ACEITE HIDRAULICO , SEGÚN ESPECIFICACIONES TÉCNICAS ADJUNTAS";"I MUNICIPALIDAD DE TEMUCO";"69.190.700-7";"I MUNICIPALIDAD DE TEMUCO";"CALLE IMPERIAL 40";"Temuco";"Región de la Araucanía";"L1";"Adjudicada";"ADQUISICIÓN DE TAMBORES DE ACEITE HIDRAULICO, SEGÚN ESPECIFICACIONES TÉCNICAS ADJUNTAS";2025-04-08T12:30:44.607;2025-04-15T17:00:00;2025-04-28T11:21:50.05;6720000;"CLP";0;0
1057501-25-LQ25;"Equipo de Hombro PROTESIS DE HOMBRO REVERSA FRACTURA CON POSTE CENTRAL";"COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO";"61.608.502-6";"COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO";"Avenida Melchor  Concha y Toro 3459, Puente Alto";"Puente Alto";"Región Metropolitana de Santiago";"LQ";"Adjudicada";"El Complejo Asistencial Dr. Sótero del río, en adelante casr, mediante licitación pública, busca celebrar convenio equipo de hombro que permita contar con “Protesis de hombro reversa fractura con poste central”  para ser utilizados según necesidad del CASR, por un periodo de 24 meses.";2025-01-24T14:55:43.663;2025-02-14T16:14:00;2025-04-28T12:51:58.243;;"CLP";0;0
5061-28-L125;"SCHC N°67 Adquisición de toner para impresora HL-L3270CDW, para stock Bodega General";"I MUNICIPALIDAD DE TEMUCO";"69.190.700-7";"Municipalidad de Temuco-Salud";"DESPACHAR CON FLETE PAGADO A BODEGA DE FARMACIA IUBICADO MANUEL BULNES 815 LOCAL 13. CONTACTO KATHERINNE FUENTES: 45-3244180";"Temuco";"Región de la Araucanía";"L1";"Adjudicada";"Adquisición de toner para impresora HL-L3270CDW, para stock Bodega General, según especificaciones técnicas.";2025-03-28T16:58:09.643;2025-04-04T15:00:00;2025-04-28T13:01:24.827;6500000;"CLP";0;0
2784-2-LP25;"REPOSICIÓN VEREDA ORIENTE CALLE PEDRO PLANCO";"I MUNICIPALIDAD DE LA LIGUA";"69.050.100-7";"SECRETARIA DE PLANIFICACION";"Portales   555";"La Ligua";"Región de Valparaíso";"LP";"Adjudicada";"La Ilustre Municipalidad de La Ligua, debe ejecutar el Proyecto RESPOSICIÓN VEREDA ORIENTE, CALLE PEDRO POLANCO. Entre Santa Teresa y Limite Urbano";2025-02-12T08:15:00;2025-03-20T16:00:00;2025-04-28T13:02:07.527;131827249;"CLP";0;0
4906-9-LE25;"SERVICIOS ADMINISTRATIVOS UD. SOME CESFAM RNH";"SERVICIO SALUD DEL RELONCAVI";"61.980.740-5";"Consultorio Rio Negro Hornopiren";"Calle Nueva S/N° Hornopirén, Región de Los Lagos";"Hualaihué";"Región de los Lagos";"LE";"Adjudicada";"Se requiere contratar servicios administrativos para Unidad de Servicios de Orientación Médica y Estadística (SOME) del Cesfam Rio Negro hornopirén.";2025-04-09T15:15:32.293;2025-04-21T15:05:00;2025-04-28T13:04:58.357;10440000;"CLP";0;0
