codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
867990-14-LE25;"Adquisición Plataforma Inclinada PLK8";"UNIVERSIDAD DE SANTIAGO DE CHILE";"60.911.000-7";"Unidad de Coordinación Institucional - UCI";"Av. L. Bernardo O Higgins 3363 - Estación Central";"Estación Central";"Región Metropolitana de Santiago";"LE";"Cerrada";"Adquirir plataforma Inclinada Curva PLK 8 Cumple norma EN 8140 Ley de Accesibilidad Universal, accesorios y servicios de instalación y despacho. CDP 82080 CC 102.";2025-04-11T11:02:00;2025-04-30T15:01:00;2025-06-10T18:00:00;21901712;"CLP";0;0
619133-94-LE25;"CONVENIO SUMINISTRO MANTENCION PREVENTIVA Y CORRECTIVA DE SILLONES DENTALES DEL HOSPITAL SAN CAMILO";"SERVICIO SALUD SAN FELIPE LOS ANDES HOSP";"61.602.038-2";"Hospital San Camilo de San Felipe";"AVENIDA MIRAFLORES 2085";"San Felipe";"Región de Valparaíso";"LE";"Cerrada";"Las presentes Bases Administrativas rigen el llamado a licitación pública “MANTENCION PREVENTIVA Y CORRECTIVA DE NUEVE  SILLONES DENTALES DEL HOSPITAL SAN CAMILO”, ubicado en Av. Miraflores 2085 San Felipe, Quinta región, aplicando los procedimientos establecidos en la Ley de Compras N° 19.886 de la Administración Pública.";2025-04-11T10:20:00;2025-04-30T15:06:00;2025-05-30T15:07:00;;"CLP";0;0
1057509-115-LE25;"CONVENIO PROVEEDURÍA DE INSUMOS CON EQUIPO EN COMODATO PARA TOMA DE BIOPSIA UROLÓGICA";"HOSPITAL CLINICO HERMINDA MARTIN";"61.607.001-0";"Bienes y Servicios";"Francisco Ramirez 10";"Chillán";"Región del Ñuble";"LE";"Cerrada";"Según bases Adjuntas.";2025-04-22T15:26:00;2025-04-30T15:01:00;2025-05-12T17:00:00;;"CLP";0;0
1030-14-LE25;"Repuestos y Accesorios Tolva salera";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Vialidad - XII Región - Provincia U. Esperanza";"";"";"Región de Magallanes y de la Antártica";"LE";"Cerrada";"correspondiente a la licitación por adquisición de repuestos y accesorios para tolva salera camión salero M.Benz de la Administración Directa de la Direccion de Vialidad de Última Esperanza, cuyo texto se transcribe a continuación:";2025-04-21T07:55:57.53;2025-04-30T15:01:00;2025-05-06T15:32:00;;"CLP";0;0
3565-20-L125;"CONTRATACION SERVICIO REVISOR INDEPENDIENTE";"ILUSTRE MUNICIPALIDAD TEODORO SCHMIDT";"69.252.100-5";"MUNICIPALIDAD";"BALMACEDA 410";"Teodoro Schmidt";"Región de la Araucanía";"L1";"Cerrada";"EL OBJETIVO DE ESTA LICITACION ES CONTRATAR LOS SERVICIOS DE UN ARQUITECTO REVISOR INDEPENDIENTE PARA LA SUPERVICIÓN Y ASESORIA TECNICA EN EL DESARROLLO DEL PROYECTO DEL CENTRO COMUNITARIO TEODORO SCHMIDT, QUE INCLUYA LA ASESORIA NORMATIVA, SEGUIMIENTO DEL PROYECTO, COORDINACIÓN CON LOS PROYECTISTAS Y ARQUITECTO TITULAR, ASÍ COMO LA GESTIÓN DE TRAMITES Y PERMISOS NECESARIOS";2025-04-21T13:11:42.723;2025-04-30T15:05:00;2025-05-12T17:33:00;1000000;"CLP";0;0
1434-7-LE25;"ALIMENTACIÓN PARA PERSONAL D.G.A.C. QUE SE DESEMPEÑA EN EL AEROPUERTO CARRIEL SUR DE CONCEPCIÓN";"DIRECCION GENERAL DE AERONAUTICA CIVIL";"61.104.022-9";"UNIDAD DE COMPRA BIENESTAR SOCIAL REGION METROPOLITANA";"";"";"Región del Biobío";"LE";"Cerrada";"CONTRATAR EL SERVICIO DE ALIMENTACIÓN PARA PERSONAL D.G.A.C. QUE SE DESEMPEÑA EN EL AEROPUERTO CARRIEL SUR DE CONCEPCIÓN, POR UN PERÍODO DE 12 MESES";2025-04-17T16:50:53.77;2025-04-30T15:01:00;2025-05-15T23:59:00;;"CLP";0;0
707420-4-L125;"Servicios de Mantención y Reparación vehículos de Oficina Regional y Modalidades no convencionales";"FUNDACION EDUCACIONAL PARA EL DESAROLLO INTEGRAL DE LA NIÑEZ";"70.574.900-0";"Regional Maule";"5 oriente  esquina 1 sur 1201, Talca";"Talca";"Región del Maule";"L1";"Cerrada";"Servicios de Mantención y Reparación de vehículos institucionales de Fundación Integra Región del Maule";2025-04-17T11:35:34.89;2025-04-30T15:01:00;2025-05-07T17:30:00;6800000;"CLP";0;0
3846-2-LP25;"SUMINISTRO DE PRODUCTOS FARMACOLÓGICOS 2025";"I MUNICIPALIDAD DE SIERRA GORDA";"69.253.200-7";"Salud";"Av. Salvador Allende #452, Localidad de Baquedano";"";"Región de Antofagasta";"LP";"Cerrada";"1.	Que, la Municipalidad de Sierra Gorda a través del Departamento de Salud tiene la necesidad de adquirir medicamentos para ambas Postas de Salud Rural de la Comuna de Sierra Gorda, con el objeto de cubrir la demanda existente durante el periodo presupuestario del año 2025, según establece las presentes bases. 2.	Que, los botiquines de ambas postas de salud rural se encuentran inscritos en los registros de la unidad de Profesiones médicas y farmacias de la secretaria regional Ministerial salud de la región de Antofagasta. 3.	Que la Municipalidad de Sierra Gorda, cuenta con el presupuesto para el financiamiento de los bienes yo servicios indicados en el presente acto administrativo, de acuerdo con el presupuesto del año 2025.";2025-04-11T08:48:37.537;2025-04-30T15:01:00;2025-05-12T15:00:00;;"CLP";0;0
4884-12-L125;"Servicio de alarma con monitoreo, contra robo para las dependencias de la Seremi de Culturas, las Artes y el Patrimonio.";"SUBSECRETARÍA DE LAS CULTURAS Y LAS ARTES";"61.978.230-5";"Consejo Regional de la Cultura y las Artes L.G. B. O´Higgins";"Oficiales Gamero 551";"Rancagua";"Región del Libertador General Bernardo O´Higgins";"L1";"Cerrada";"Servicio de alarma con monitoreo, contra robo para las dependencias de la Seremi de Culturas, las Artes y el Patrimonio.";2025-04-21T16:29:56.127;2025-04-30T15:01:00;2025-05-08T20:00:00;3200000;"CLP";0;0
1180830-17-LP25;"CONSERVACIÓN E. 1 H MEJILLONES PP 41-2025";"SERVICIO DE SALUD ANTOFAGASTA DIRECCION";"61.606.200-k";"Compras Convenio GORE Antofagasta";"Arturo Prat 384";"Antofagasta";"Región de Antofagasta";"LP";"Cerrada";"El Servicio de Salud Antofagasta requiere adjudicar a un oferente para ejecutar la obra, denominada “CONSERVACIÓN INFRAESTRUCTURA ETAPA 1 HOSPITAL DE MEJILLONES” CÓDIGO BIP 40068457-0, ubicado en avenida Bernardo O’Higgins N° 250 esquina avenida Andalicán, comuna de Mejillones, región de Antofagasta";2025-04-10T14:50:37.86;2025-04-30T15:01:00;2025-05-30T11:12:00;;"CLP";0;0
2560-22-LR25;"EXTRACCIÓN DE ACER NEGUNDO LAS CONDES";"I MUNICIPALIDAD DE LAS CONDES";"69.070.400-5";"COMITÉ DE PROPUESTAS PÚBLICAS";"Avda.Apoquindo Nº 3400";"Las Condes";"Región Metropolitana de Santiago";"LR";"Cerrada";"El objetivo de este proceso de licitación es proporcionar a la Municipalidad de Las Condes el servicio de extracción de Acer Negundo una especie arbórea de la familia Sapindaceae en la comuna de Las Condes. Estos árboles, ubicados en bienes nacionales de uso público, presentan un estado estructural deficiente y están afectados fitosanitariamente por la plaga conocida como Chinche del Arce. La autoridad sanitaria SAG ha recomendado la extracción de dicha especie como parte de las labores culturales.  Este servicio se llevará a cabo con el propósito de mitigar los riesgos de seguridad para los vecinos. Este servicio de extracción incluye labores de extracción de acuerdo con cantidades referenciales indicadas en Anexo N°10.";2025-03-31T14:39:47.693;2025-04-30T15:01:00;2025-07-29T20:00:00;5944;"UTM";0;0
1415862-11-CO25;"SERVICIOS DE SUSCRIPCIONES DE SOFTWARE DE GESTIÓN DE PROYECTOS JIRA PARA EL ISL";"INSTITUTO DE SEGURIDAD LABORAL";"61.533.000-0";"ISl Departamento de Tecnologías de la Información";"Teatinos N° 726, Santiago";"Santiago Centro";"Región Metropolitana de Santiago";"CO";"Cerrada";"SERVICIOS DE SUSCRIPCIONES DE SOFTWARE DE GESTIÓN DE PROYECTOS JIRA PARA EL ISL E1O2RT9";2025-04-15T12:52:45.76;2025-04-30T15:01:00;2025-05-30T19:00:00;;"CLP";0;0
4857-67-LE25;"ADQUISICION DE MOBILIARIO PARA ESCUELAS DE TIRUA";"I MUNICIPALIDAD DE TIRUA";"69.160.700-3";"Educación";"Avenida Costanera 080";"Tirúa";"Región del Biobío";"LE";"Cerrada";"ADQUISICION DE MOBILIARIO PARA ESCUELAS MUNICIPALES DE TIRUA, CON FONDFOS FAEP 2023";2025-04-24T12:16:55.513;2025-04-30T15:01:00;2025-05-30T15:02:00;;"CLP";0;0
1596-4-LE25;"Servicio mantención sistemas de impulsión de aguas";"GOBIERNO REGIONAL VII REGION";"72.227.000-2";"Gobierno Regional del Maule";"1 NORTE #711, TALCA.";"Talca";"Región del Maule";"LE";"Cerrada";"Las presentes Bases Administrativas tienen por objeto la contratación del servicio de mantención preventiva y correctiva de los sistemas de impulsión de la red de agua potable, aguas servidas y agua lluvia, del edificio institucional del Gobierno Regional del Maule, por un periodo de 24 meses 2 años, de conformidad con lo señalado en las presentes bases, y así cumplir con los estándares, normas de calidad y de seguridad, señalados por el fabricante y la normativa vigente, a fin de lograr un funcionamiento óptimo y continuo de los mismos, en beneficio del personal y usuarios de la Institución.";2025-04-16T12:46:00;2025-04-30T15:01:00;2025-05-13T23:59:00;41000000;"CLP";0;0
1002588-27-LE25;"Adquisición de Laboratorio móvil de ciencias.";"SERVICIO LOCAL DE EDUCACION DE PUERTO CORDILLERA";"61.999.320-9";"SERVICIO LOCAL DE EDUCACION DE PUERTO CORDILLERA";"MANUEL RODRIGUEZ, N°893, COQUIMBO";"Coquimbo";"Región de Coquimbo";"LE";"Cerrada";"Adquisición de un laboratorio de ciencias para la Escuela Luis Cruz Martínez del Servicio Local De Educación Pública Puerto Cordillera.";2025-04-16T16:14:00;2025-04-30T15:01:00;2025-05-16T17:00:00;11310000;"CLP";0;0
2189-13-LE25;"Adq. Equip. Equipam. varios Brecha Hosp. Licanten";"SERVICIO DE SALUD DEL MAULE";"61.606.900-4";"Dpto. R. Físicos Dirección Serv. Salud del Maule";"1 ORIENTE Nº 936";"Talca";"Región del Maule";"LE";"Cerrada";"Esta licitación tiene por objeto adquirir equipo-equipamiento para la implementación del Hospital modular de Licantén";2025-04-16T17:03:00;2025-04-30T15:00:00;2025-06-18T15:00:00;;"CLP";0;0
5557-2-LP25;"SERVICIOS DE CAPACITACIÓN INTEGRAL";"INSTITUTO DE SEGURIDAD LABORAL";"61.533.000-0";"ISL Región del Bio Bio";"Teatinos N° 726, Santiago";"Santiago Centro";"Región del Biobío";"LP";"Cerrada";"E1O2RT9 El Instituto de Seguridad Laboral requiere contratar SERVICIOS DE CAPACITACIÓN INTEGRAL PARA SERVICIOS DE SALUD Y EMPRESAS ADHERENTES DEL INSTITUTO DE SEGURIDAD LABORAL, DE LA REGIÓN DEL BIOBÍO, conforme lo establecido en las presentes Bases Técnicas. Con este programa se pretende crear una cultura preventiva y de autocuidado en cada uno de los trabajadores participantes, pertenecientes al Servicio Públicos y Empresas Privadas, adheridos al Instituto de Seguridad Laboral Organismo administrador de Ley 16.744 de Accidentes del Trabajo y Enfermedades Profesionales";2025-04-09T16:46:03.64;2025-04-30T15:00:00;2025-05-28T15:00:00;133000000;"CLP";0;0
1057434-16-L125;"SERVICIOS DE SUMINISTROS E IMPRESIÓN DE CREDENCIALES PARA FUNCIONARIOS DEL CESFAM DR VICTOR MANUEL FERNANDEZ";"SERVICIO DE SALUD CONCEPCION ARAUCO CONS";"61.607.104-1";"Bienes y Servicios";"MAIPU. N.° 2120";"Concepción";"Región del Biobío";"L1";"Cerrada";"SE REQUIERE, EN MODALIDAD DE ARRIENDO, POR 36 MESES, 01 IMPRESORA DE CREDENCIALES PARA EL DEPARTAMENTO DE GESTION Y DESARROLLO DE LAS PERSONAS DEL ESTABLECIMIENTO,  SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS.";2025-04-23T10:03:15.123;2025-04-30T15:00:00;2025-05-07T17:00:00;4800000;"CLP";0;0
3047-15-LE25;"VALES DE BENCINA PARA ESCUELA DE INCENDIO";"DIRECCION DE ABASTECIMIENTO DE LA ARMADA";"61.930.100-5";"ACADEMIA POLITECNICA NAVAL";"";"";"Región de Valparaíso";"LE";"Cerrada";"ADQUISICIÓN DE VALES DE BENCINA PARA CURSOS DE LA ESCUELA DE INCENDIO";2025-04-17T10:30:00;2025-04-30T15:00:00;2025-05-30T17:00:00;;"CLP";0;0
1493-35-LE25;"2° LLAMADO INSTALACION Y SUMINISTRO DE GENERADOR DIESEL TRIFASICO DE 41KVA EN ESTADIO SILAS SMITH COMUNA DE SAN NICOLAS";"I MUNICIPALIDAD DE SAN NICOLAS";"69.140.800-0";"I MUNICIPALIDAD DE SAN NICOLAS";"Arturo Prat 202 - San Nicolás";"San Nicolás";"Región del Ñuble";"LE";"Cerrada";"2° LLAMADO INSTALACION Y SUMINISTRO DE GENERADOR DIESEL TRIFASICO DE 41KVA EN ESTADIO SILAS SMITH COMUNA DE SAN NICOLAS";2025-04-24T16:40:09.157;2025-04-30T15:00:00;2025-05-20T18:42:00;15000000;"CLP";0;0
2408-98-L125;"SUMINISTRO CHARLAS JUVENILES PARA SECCIÓN JÓVENES 2025.";"I MUNICIPALIDAD DE LOS ANGELES";"69.170.100-K";"IMUNI_LOSANGELES ADQUISICIONES";"CAUPOLICAN N°399 CUARTO PISO";"Los Angeles";"Región del Biobío";"L1";"Cerrada";"SUMINISTRO CHARLAS JUVENILES PARA SECCIÓN JÓVENES 2025. (SISBALITO ID. 966)";2025-04-24T16:50:00;2025-04-30T15:00:00;2025-05-30T15:45:00;3700000;"CLP";0;0
4776-16-LE25;"CONTRATACIÓN DEL SERVICIO DE MANTENCIÓN DE EQUIPOS DE CLIMATIZACIÓN DEL CENTRO DE REHABILITACIÓN CAPREDENA LA FLORIDA";"CAJA DE PREVISION DE LA DEFENSA NACIONAL";"61.108.000-k";"U. ADQUISICIONES  CENTRO SALUD Y REHABILITACION";"";"";"Región Metropolitana de Santiago";"LE";"Cerrada";"El objeto de la presente licitación es la CONTRATACIÓN DEL SERVICIO DE MANTENCIÓN DE EQUIPOS DE CLIMATIZACIÓN DEL CENTRO DE REHABILITACIÓN CAPREDENA LA FLORIDA, por un período de 36 meses.";2025-04-17T14:10:00;2025-04-30T15:00:00;2025-05-29T18:00:00;9000000;"CLP";0;0
5067-63-L125;"Diplomado sobre Comunicación Pública";"UNIVERSIDAD DE SANTIAGO DE CHILE";"60.911.000-7";"Universidad de Santiago de Chile";"Alameda 3677.  Departamento de Filosofía USACH";"Estación Central";"Región Metropolitana de Santiago";"L1";"Cerrada";"En el marco del Programa de Financiamiento de Diplomados 2025, se requiere contratar un diplomado para funcionario de la Dirección de Relaciones Interuniversitarias e Internacionales, referente a Comunicación Pública, con el fin de que pueda obtener herramientas y estrategias que sean aplicables a su labor dentro de la institución.";2025-04-25T15:22:09.193;2025-04-30T15:00:00;2025-05-30T18:00:00;1500000;"CLP";0;0
3561-25-LE25;"COMPRA DE EXÁMENES DE ECOTOMOGRAFIA ABDOMINAL";"I MUNICIPALIDAD DE LA CALERA";"69.060.300-4";"Departamento de Salud Municipal";"San Diego Nº 147";"La Calera";"Región de Valparaíso";"LE";"Cerrada";"COMPRA DE EXÁMENES DE ECOTOMOGRAFÍA ABDOMINAL PARA BENEFICIARIOS DEL DEPARTAMENTO DE SALUD DE LA CALERA";2025-04-24T16:23:55.557;2025-04-30T15:00:00;2025-05-16T18:39:00;23741500;"CLP";0;0
2780-24-L125;"EQUIPOS HEMOGLUCOTEST";"I MUNICIPALIDAD DE LA LIGUA";"69.050.100-7";"DEPARTAMENTO DE SALUD MUNICIPAL";"PAPUDO 655";"La Ligua";"Región de Valparaíso";"L1";"Cerrada";"COMPRA DE EQUIPOS HEMOGLUCOTEST PARA USUARIOS DEL PROGRAMA CARDIOVASCULAR  COMUNA LA LIGUA";2025-04-23T09:26:31.233;2025-04-30T15:00:00;2025-05-05T12:41:00;3000000;"CLP";0;0
837-12-LE25;"CDP 184 ADQ. SEGUROS FLOTA VEH. ESTATALES SML";"SERVICIO MEDICO LEGAL";"61.003.000-9";"SERVICIO MEDICO LEGAL";"";"";"Región Metropolitana de Santiago";"LE";"Cerrada";"ADQUISICIÓN DE PÓLIZAS DE SEGUROS PARA 68 VEHICULOS ESTATALES DEL SERVICIO MEDICO LEGAL PARA EL AÑO 2025 SE ADJUNTA ARCHIVO CON EL DETALLE DE LA FLOTA VEHICULAR. SE DEBERA ADJUNTAR EL DETALLE DEL VALOR POR VEHICULO";2025-04-16T07:50:00;2025-04-30T15:00:00;2025-05-23T10:05:00;53095000;"CLP";0;0
3565-18-LE25;"SERVICIO DE TRASLADO PARA ALCALDIA";"ILUSTRE MUNICIPALIDAD TEODORO SCHMIDT";"69.252.100-5";"MUNICIPALIDAD";"BALMACEDA 410";"Teodoro Schmidt";"Región de la Araucanía";"LE";"Cerrada";"Las presentes Bases Administrativas Especiales regirán la Licitación Pública, adjudicación, contrato, garantías, plazos, sanciones y sistema de pago de la propuesta denominada “SERVICIO DE TRASLADO PARA ALCALDÍA.” financiada con fondos Municipales año 2025, conjuntamente con los anexos, eventuales aclaraciones, respuestas a consultas y demás antecedentes de la licitación.  La Municipalidad de Teodoro Schmidt, de acuerdo a las atribuciones que le confiere la Ley orgánica Nº 18.695 y en especial las contenidas en la ley 19.886 de bases sobre contratos administrativos de suministros y prestación de servicios y su correspondiente reglamento aprobado por D.S. 661, realiza este procedimiento administrativo de carácter concursal convocando a interesados para proveer bienes y servicios, a presentar sus Ofertas en la presente Licitación Pública de acuerdo a estas Bases y Condiciones Contractuales y demás Documentos Asociados, para proveer “SERVICIO DE TRASLADO PARA ALCALDÍA” La presente Licitación se regirán de acuerdo a las presentes Bases Administrativas Especiales y demás documentos relacionados, así como a las normas legales, reglamentarias y técnicas vigentes a la fecha de su apertura así en cuanto le sean aplicables. Junto con ello, constituirán reglas propias de esta licitación las aclaraciones publicadas a través de www.mercadopublico.cl  emitidas por la Municipalidad, sea que ellas fuesen requeridas por los mismos participantes o bien impartidas por ésta. El proceso se regirá por los mecanismos establecidos por la Ley N° 18.695, “Orgánica Constitucional de Municipalidades”, y por la Ley N° 19.886, “Ley de Compras Públicas y su Reglamento”. Los Términos de Referencia estarán a disposición de los proveedores a través del portal www.mercadopublico.cl";2025-04-16T11:24:03.48;2025-04-30T15:00:00;2025-05-15T17:33:00;32000000;"CLP";0;0
1979-84-LQ25;"91.25 “SERVICIO DE MANTENCION PREVENTIVA Y CORRECTIVA PARA ASCENSORES PARA NODO COSTERO: HOSPITAL DE NUEVA IMPERIAL.”";"SERVICIO DE SALUD ARAUCANIA SUR HOSPITAL DE NUEVA IMPERIAL";"61.607.401-6";"Hospital Nueva Imperial";"Castellón # 0115";"Nueva Imperial";"Región de la Araucanía";"LQ";"Cerrada";"Se requiere licitar en el marco del mantenimiento de los equipos industriales del Hospital de Nueva Imperial, la realización de la Mantención Preventiva y Correctiva al equipamiento descrito en las presentes bases  donde la mantención preventiva deberá tener una Frecuencia Mensual y la mantención correctiva se deberá realizar toda vez que el equipo quede fuera de servicio, sin poder prestar la utilidad para lo cual fue adquirido  situación que el mandante informará de inmediato al adjudicatario, mediante una llamada telefónica y a través de un e-mail  a este tipo de comunicaciones se le denominarán  llamados de emergencia .";2025-04-09T18:35:06.153;2025-04-30T15:00:00;2025-06-30T13:20:00;;"CLP";0;0
1058087-18-LE25;"SUMINISTRO DE MEDICAMENTO ENTRECTINIB";"SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA";"61.608.408-9";"Fármarcos";"ANTONIO VARAS 360 (CENTRO DE DISTRIBUCIÓN)";"Alhué";"Región Metropolitana de Santiago";"LE";"Cerrada";"ADQUISICIÓN, POR SISTEMA DE SUMINISTRO DE MEDICAMENTO ROZLYTREK CAPSULAS 200 MG ENTRECTINIB, PARA EL HOSPITAL DOCTOR LUIS CALVO MACKENNA.";2025-04-16T18:14:00;2025-04-30T15:00:00;2025-05-28T15:00:00;50000000;"CLP";0;0
2760-62-LE25;"CONVENIO SUMINISTRO SERVICIO DE ARRIENDO DE CARPAS";"I MUNICIPALIDAD DE CORONEL";"69.151.200-2";"SECRETARIA COMUNAL DE PLANIFICACION";"BANNEN 70, CORONEL";"Coronel";"Región del Biobío";"LE";"Cerrada";"CONVENIO SUMINISTRO SERVICIO DE ARRIENDO DE CARPAS";2025-04-24T18:16:34.533;2025-04-30T15:00:00;2025-05-30T19:00:00;;"CLP";0;0
993-42-LP25;"Suministro Material Granular";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Vialidad - II Región - Dirección Regional";"21 de Mayo, N° 470, 3er piso";"Antofagasta";"Región de Antofagasta";"LP";"Cerrada";"Suministro de Base Estabilizada para la Operación 7.306.04F02 en Ruta B-247 del Km. 38,50 al Km. 42,50 de la Provincial El Loa";2025-04-17T17:09:00;2025-04-30T15:00:00;2025-05-14T19:00:00;159650400;"CLP";0;0
1979-91-LQ25;"82.25 “CONVENIO DE SUMINISTRO DE INSUMOS PARA RECONSTRUCCION DE RODILLA PARA PACIENTES DEL NODO COSTERO: HOSPITAL NVA IMPERIAL.”";"SERVICIO DE SALUD ARAUCANIA SUR HOSPITAL DE NUEVA IMPERIAL";"61.607.401-6";"Hospital Nueva Imperial";"Castellón # 0115";"Nueva Imperial";"Región de la Araucanía";"LQ";"Cerrada";"Se requiere contrato de suministro por el periodo de 18 meses para las adquisiciones de “CONVENIO DE SUMINISTRO DE INSUMOS PARA RECONSTRUCCION DE RODILLA PARA PACIENTES DEL NODO COSTERO: HOSPITAL NVA IMPERIAL.” de acuerdo a necesidades del Hospital Nueva Imperial.";2025-04-11T16:09:55.743;2025-04-30T15:00:00;2025-07-30T17:00:00;;"CLP";0;0
1057402-88-LQ25;"CONCENTRADO DE BICARBONATO EN POLVO PARA HEMODIALI";"HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA";"61.607.901-8";"Bienes y Servicios";"";"";"Región de Magallanes y de la Antártica";"LQ";"Cerrada";"El propósito de la licitación es contar con un contrato de suministro por la adquisición de “SOLUCIONES HEMODIÁLISIS HCM 2025-2027”, que permita el aprovisionamiento oportuno de los productos necesarios en la atención de los usuarios del Hospital para los años 2025 - 2027, en las circunstancias que estos productos no fueran provistos por la Central Nacional de Abastecimiento de los Servicios de Salud, ni se encuentren disponibles en catálogos electrónicos del Convenio Marco, en las Compras Coordinadas y/o Compras Conjuntas del Ministerio de Salud, o bien su adquisición sea desventajosa respecto al resultado de la presente licitación, ni existen en propiedad de otros organismo del Estado o servicios compartidos que permitan satisfacer el requerimiento, cuyas condiciones más ventajosas serán informadas en la oportunidad correspondiente a la Dirección de Compras, en conformidad con lo dispuesto en el D.S. Nº 661, de 2024, del Ministerio de Hacienda.";2025-04-10T08:44:49.917;2025-04-30T15:00:00;2025-09-02T18:00:00;;"CLP";0;0
998-10-LP25;"Sum. mezcla asf. CRUCE RUTA 160 PEHUÉN–RUCARRAQUI";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Vialidad - VIII Región - Dirección Regional";"Avenida Arturo Prat Nº 501, 5º Piso.";"Concepción";"Región del Biobío";"LP";"Cerrada";"La Dirección de Vialidad Región del Biobío, requiere realizar una capa de protección con concreto asfáltico sobre base granular existente, EN EL CAMINO CRUCE RUTA 160 PEHUÉN – RUCARRAQUI, DE LA DIRECCIÓN DE VIALIDAD, PROVINCIA DE ARAUCO, REGIÓN DEL BIOBÍO.";2025-04-10T18:26:23.597;2025-04-30T15:00:00;2025-05-30T18:00:00;;"CLP";0;0
1002588-25-LP25;"Instalación y habilitación de redes de datos SLEP";"SERVICIO LOCAL DE EDUCACION DE PUERTO CORDILLERA";"61.999.320-9";"SERVICIO LOCAL DE EDUCACION DE PUERTO CORDILLERA";"MANUEL RODRIGUEZ, N°893, COQUIMBO";"Coquimbo";"Región de Coquimbo";"LP";"Cerrada";"Instalación y habilitación de redes de datos para 15 establecimientos educacionales del SLEP Puerto Cordillera";2025-04-10T10:04:40.46;2025-04-30T15:00:00;2025-05-12T15:00:00;72000000;"CLP";0;0
1057509-123-LE25;"CONVENIO SUMINISTRO DE INSUMOS PARA UNIDAD DE MEDICINA TRANSFUIONAL";"HOSPITAL CLINICO HERMINDA MARTIN";"61.607.001-0";"Bienes y Servicios";"Francisco Ramirez N°10";"Chillán";"Región del Ñuble";"LE";"Cerrada";"El Hospital Clínico Herminda Martín de Chillán llama a Licitación Pública a través del Portal Mercado Público, para suscribir “CONVENIO SUMINISTRO DE INSUMOS PARA UNIDAD DE MEDICINA TRANSFUSIONAL”, así abastecer a la Unidad de Medicina Transfusional con los insumos necesario para la extracción, análisis, almacenamiento y transfusión de sangre, para los pacientes pertenecientes al establecimiento.";2025-04-16T09:38:00;2025-04-30T15:00:00;2025-05-15T17:30:00;;"CLP";0;0
3595-8-LQ25;"MEJORAMIENTO EDIFICIO CONSISTORIAL Y BAÑO CRUCE";"ILUSTRE MUNICIPALIDAD DE RIO VERDE";"69.251.400-9";"Ilustre Municipalidad de Rio Verde";"KM. 40.7 NORTE RUTA Y-50  SN";"Río Verde";"Región de Magallanes y de la Antártica";"LQ";"Cerrada";"Las presentes bases administrativas generales tienen como objetivo reglamentar el llamado a licitación pública para el servicio de construcción para el mejoramiento de vivienda municipal, ubicada en Villa Ponsomby, comuna de Río Verde.";2025-04-16T22:51:42.05;2025-04-30T15:00:00;2025-05-22T17:30:00;;"CLP";0;0
3516-30-LP25;"CAJAS DE ALIMENTOS PROGRAMA AYUDA SOCIAL 2025";"I MUNICIPALIDAD DE CARAHUE";"69.190.500-4";"Adquisiciones";"Diego Portales   295";"Carahue";"Región de la Araucanía";"LP";"Cerrada";"CAJAS DE ALIMENTOS PROGRAMA AYUDA SOCIAL 2025";2025-04-14T09:12:00;2025-04-30T15:00:00;2025-05-12T18:51:00;105000000;"CLP";0;0
707429-4-LQ25;"UNIFORMES JARDINES INFANTILES Y SALAS CUNA RMNP";"FUNDACION EDUCACIONAL PARA EL DESAROLLO INTEGRAL DE LA NIÑEZ";"70.574.900-0";"Regional Nor-Poniente";"Dieciocho Nº 229, 4º piso";"Santiago Centro";"Región Metropolitana de Santiago";"LQ";"Cerrada";"Fundación Integra requiere la adquisición de uniformes para funcionarias de jardines infantiles de Fundación Integra Región de Metropolitana Norponiente, de conformidad a lo señalado en las presentes bases administrativas y a las especificaciones indicadas en las bases técnicas respectivas.";2025-04-10T15:05:45.427;2025-04-30T15:00:00;2025-05-20T16:00:00;149000000;"CLP";0;0
2996-34-L125;"Medicamentos Farmacia Comunal";"I MUNICIPALIDAD DE MONTEPATRIA";"69.040.800-7";"Salud";"Calle Balmaceda #99";"Monte Patria";"Región de Coquimbo";"L1";"Cerrada";"Compra de medicamentos para abastecer a los centros de salud pertenecientes a la red comunal de salud.";2025-04-24T09:35:55.55;2025-04-30T15:00:00;2025-05-13T17:30:00;;"CLP";0;0
