codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
1046-18-LP25;"REPERFORACIÓN POZOS PASTILLO Y PARQUE EL PRETIL";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección General de Aguas - III Región";"Av. Circunvalación Esquina Rancagua N° 499, piso 1";"Copiapó";"Región de Atacama";"LP";"Publicada";"Perforación y habilitación de dos pozos de monitoreo de aguas subterránas en puntos estratégicos de las comunas de Tierra Amarilla y Copiapó, región de Atacama.";2025-04-30T17:45:03.78;2025-05-16T14:12:00;2025-05-27T11:13:00;90000000;"CLP";0;0
3507-9-LE25;"Polar institucional";"I MUNICIPALIDAD DE CALBUCO";"65.321.890-7";"Departamento de Salud";"galvarino riveros  10";"Calbuco";"Región de los Lagos";"LE";"Publicada";"Adquirir polar institucionales con logo bordado para los funcionarios del Departamento de Salud.";2025-04-30T17:43:46.58;2025-05-12T15:00:00;2025-05-23T15:03:00;;"CLP";0;0
978-6-O125;"Mejoramiento Integral Caleta Bahía Mansa";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Obras Portuarias - MOP";"Morandé 59, 4° piso Of. 433";"Santiago Centro";"Región de los Lagos";"O1";"Publicada";"Mejoramiento Integral Caleta Bahía Mansa, Región de Los Lagos";2025-04-30T17:48:11.223;2025-07-07T15:00:00;2025-09-05T20:00:00;;"CLP";0;0
2282-55-LE25;"PROPUESTA PÚBLICA 34-2025 DISEÑO MEJORAMIENTO";"I MUNICIPALIDAD VALDIVIA";"69.200.100-1";"SECRETARIA PLANIFICACION MUNICIPAL";"ARAUCO 642/ Liceo Santa María";"Valdivia";"Región de Los Ríos";"LE";"Publicada";"DISEÑO MEJORAMIENTO DE ACERAS SECTOR NORTE GRANDE Y ENTORNO ROCURA, VALDIVIA";2025-04-30T17:41:08.877;2025-05-22T15:30:00;2025-07-21T18:00:00;63000000;"CLP";0;0
5251-74-LE25;"Servicio Plan de Medios Premio Sustenta 2025";"UNIVERSIDAD TECNOLOGICA METROPOLITANA";"70.729.100-1";"DEPARTAMENTO DE ABASTECIMIENTO";"Calle Dieciocho Nª178, Santiago";"Santiago";"Región Metropolitana de Santiago";"LE";"Publicada";"Servicio de contratacion de Agencia Publicitaria para desarrollar integralmente campaña de Plan de Medio Premio Sustenta 2025";2025-04-30T17:44:22.23;2025-05-09T16:00:00;2025-06-10T20:00:00;10000000;"CLP";0;0
593951-18-E225;"SERVICIOS DE MANTENCIÓN Y REPARACIÓN AUTOMOTRIZ PA";"FUNDACION EDUCACIONAL PARA EL DESAROLLO INTEGRAL DE LA NIÑEZ";"70.574.900-0";"Departamento de Abastecimiento de Fundación Integra";"Alonso Ovalle 1180";"Santiago";"Región Metropolitana de Santiago";"E2";"Publicada";"La Fundación Integra requiere contratar servicios de mantención y reparación automotriz para 6 vehículos corporativos, con el objetivo de garantizar su buen funcionamiento, seguridad y prolongar su vida útil.";2025-04-30T17:38:13.603;2025-05-08T15:01:00;2025-05-12T17:30:00;;"CLP";0;0
1868-1-LP25;"DESARROLLO DEL PROGRAMA VACACIONES TERCERA EDAD ESCAPADAS REGIÓN DE ANTOFAGASTA";"SERVICIO NACIONAL DE TURISMO";"60.704.000-1";"Direccion Regional de Antofagasta";"Arturo Prat Nº 384 piso 1";"Antofagasta";"Región de Antofagasta";"LP";"Publicada";"DESARROLLO DEL PROGRAMA VACACIONES TERCERA EDAD ESCAPADAS, REGIÓN DE ANTOFAGASTA, DE ACUERDO CON LO ESTABLECIDO EN LAS BASES DE LICITACIÓN ADJUNTAS AL PRESENTE LLAMADO";2025-04-30T17:38:29.943;2025-05-19T15:00:00;2025-06-17T16:00:00;;"CLP";0;0
4301-42-LE25;"Servicio de producción integral para la actividad";"I MUNICIPALIDAD DE ZAPALLAR";"69.050.400-6";"IMUNI_ ZAPALLAR";"DIEGO SUTIL 285";"Zapallar";"Región de Valparaíso";"LE";"Publicada";"La Ilustre Municipalidad de Zapallar, en adelante e indistintamente la “MUNICIPALIDAD” o el “MUNICIPIO”, llama a licitación pública Servicio de producción integral para la actividad denominada “Actividades recreativas y culturales para la familia de Zapallar y sus 7 localidades”, la cual se regulará por las Bases Administrativas Generales aprobadas por Decreto de Alcaldía 1.562 y las presentes Bases Administrativas Especiales.";2025-04-30T17:33:17.27;2025-05-06T09:00:00;2025-05-08T18:00:00;10090645;"CLP";0;0
2792-9-LP25;"SERVICIO DE ENDOSCOPIA DIGESTIVA ALTA CON TEST DE UREASA 2025-2026";"Municipalidad de Huechuraba";"69.255.400-0";"Departamento de Salud Municipal";"Premio Nobel 5555.";"Huechuraba";"Región Metropolitana de Santiago";"LP";"Publicada";"La presente Propuesta Pública requiere la contratación de servicios para la toma de exámenes de Endoscopía Digestiva Alta, test de ureasa incluido, con y sin biopsia, a usuarios y usuarias de 15 años y más de los Centros de Salud de la Municipalidad de Huechuraba.";2025-04-30T17:35:52.713;2025-05-22T15:10:00;2025-08-20T23:59:00;;"CLP";0;0
731-24-CO25;"PLATAFORMA DE EVALUACION PSICOMÉTRICA ONLINE";"SERVICIO NACIONAL DE MENORES";"61.008.000-6";"Ministerio de Justicia - Sename";"facturas.abastecimientodn@sename.cl";"Santiago Centro";"Región Metropolitana de Santiago";"CO";"Publicada";"Contratar la ejecución y recepción de los servicios denominados “PLATAFORMA DE EVALUACION PSICOMÉTRICA ONLINE”.";2025-04-30T17:34:31.99;2025-05-12T18:30:00;2025-05-23T18:30:00;;"CLF";0;0
4463-16-LE25;"SUMINISTRO NUTRICION PARENTERAL";"SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO";"61.606.903-9";"Farmacia";"Chacabuco 121";"Curicó";"Región del Maule";"LE";"Publicada";"EL HOSPITAL CURICÓ REQUIERE SUMINISTRO NUTRICION PARENTERAL PARA EL SERVICIO DE FARMACIA";2025-05-02T09:47:29.173;2025-05-07T11:00:00;2025-07-07T18:00:00;;"CLP";0;0
2186-8-L125;"MEDICAMENTOS";"HOSPITAL GERIATRICO LA PAZ DE LA TARDE";"61.606.607-2";"Hospital Geriátrico Paz de la Tarde";"Caupolicán 198 Limache";"Alhué";"Región Metropolitana de Santiago";"L1";"Publicada";"NECESIDAD DE COMPRA DE MEDICAMENTOS PARA NUESTRO ESTABLECIMIENTO";2025-05-02T09:29:54.777;2025-05-07T15:23:00;2025-05-09T15:23:00;;"CLP";0;0
2710-45-LE25;"MANTENCIÓN CORRECTIVA EQUIPO RX SAR MMO";"MUNICIPALIDAD DE OVALLE";"69.040.700-0";"Depto. de Salud e Higiene Ambiental";"JORGE EDWARDS 543";"Ovalle";"Región de Coquimbo";"LE";"Publicada";"MANTENCIÓN Y REPARACIÓN DE EQUIPOS RX SAR MMO";2025-05-02T08:57:09.37;2025-05-12T15:01:00;2025-07-13T18:38:00;25000000;"CLP";0;0
1423498-1-LE25;"SERVICIO INTEGRAL DE ALOJAMIENTO";"SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI";"62.000.890-7";"Administración Directa DR Antofagasta";"Av Argentina 1419";"Antofagasta";"Región de Antofagasta";"LE";"Publicada";"Brindar alojamiento Digno, Seguro y Confortable a jóvenes usuarias del Servicio de Protección Especializada a la Niñez y Adolescencia, que actualmente cursan sus estudios superiores. Esta medida busca favorecer su proceso de autonomía progresiva y apoyar su trayectoria educativa, promoviendo las condiciones de vida adecuadas para su desarrollo integral.";2025-05-02T08:55:10.753;2025-05-12T15:01:00;2025-05-26T17:00:00;;"CLP";0;0
1057472-80-LE25;"Suministro Insumos para vascular";"HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA";"61.980.320-5";"Bienes y Servicios";"Camino Rinconada N°1201";"Maipú";"Región Metropolitana de Santiago";"LE";"Publicada";"Aprueba bases licitación pública y sus anexos para la adquisición de “Suministro Insumos para vascular”, para Hospital El Carmen Dr. Luis Valentín Ferrada. ID 1057472-80-LE25 adquisiciones iguales o superiores a 100 UTM e inferior a 1000 UTM.";2025-05-02T08:38:12.577;2025-05-12T18:00:00;2025-07-14T18:00:00;67429000;"CLP";0;0
907-8-LP25;"MGF CVS KITS ELISA PARA DVB Y PARATUBERCULOSIS";"SERVICIO AGRICOLA Y GANADERO";"61.308.000-7";"SAG - Aysen";"Av. Ogana 1060 piso 2 SAG";"Coyhaique";"Región Aysén del General Carlos Ibáñez del Campo";"LP";"Publicada";"el Servicio Agrícola y Ganadero llama a licitación pública a empresas o proveedores del rubro, personas naturales o jurídicas, chilenas o extranjeras, así como a Uniones Temporales de Proveedores, para la contratación de un convenio suministro de KIT Elisa para diarrea viral bovina y paratuberculosis, para la ejecución de programas sanitarios SAG y FNDR en la región de Aysén.";2025-05-02T08:27:40.25;2025-05-22T15:29:00;2025-07-01T17:00:00;271000000;"CLP";0;0
4076-75-LE25;"AD. REPUESTOS PARA AVION PIPER CHEYENNE";"DIRECCION DE LOGISTICA DE CARABINEROS";"60.505.733-0";"Prefectura Aérea";"Avda. Larraín Nro. 7941";"La Reina";"Región Metropolitana de Santiago";"LE";"Publicada";"MATERIALIZAR LA AD. REPUESTOS PARA AVION PIPER CHEYENNE, DE CARGO DE LA PREFECTURA AEREA DE CARABINEROS, CONFORME A BASES Y ANEXOS ADJUNTOS A LA PRESENTE.";2025-05-02T09:35:49.22;2025-05-08T17:32:00;2025-08-08T17:33:00;;"USD";0;0
4451-50-LE25;"CONTRATACION DE DISEÑADOR INDUSTRIAL PARA DIDEL";"I MUNICIPALIDAD DE SAN CLEMENTE";"69.110.500-8";"UNIDAD DE COMPRAS MUNICIPALES";"Calle Carlos Silva Renard N°792";"San Clemente";"Región del Maule";"LE";"Publicada";"Se requiere Contratar diseñadora para la puesta en valor de productos de emprendimiento y capacitación, según bases técnicas, en atención a SC 424-2025 DIDEL";2025-05-02T09:36:30.863;2025-05-09T12:00:00;2025-05-16T17:29:00;11580000;"CLP";0;0
3960-23-L125;"SERVICIO DE MEDIO DE COMUNICACIPON RADIAL N1";"I MUNICIPALIDAD DE HUALANE";"69.100.600-K";"Finanzas Municipales";"Libertad 90";"Hualañé";"Región del Maule";"L1";"Publicada";"La necesidad de la I. Municipalidad de Hualañé, de contratar los servicios de medios de comunicación radial para la difusión de las distintas actividades, programas y proyectos municipales de la comuna de Hualañé, contempla la contratación para el año 2025, a fin de mantener informada a la comunidad.";2025-05-02T09:47:23.423;2025-05-08T11:30:00;2025-05-14T11:31:00;;"CLP";0;0
1057055-55-LQ25;"GSP SUMINISTRO DE MEDICAMENTOS CICLOSPORINAS";"SERV SALUD METROPOLITANO CENTRAL HOSPITAL CLINICO SAN BORJA ARRIARAN";"61.608.604-9";"Fármacos";"Avenida Santa Rosa N° 1234";"Santiago Centro";"Región Metropolitana de Santiago";"LQ";"Publicada";"El objetivo de la Propuesta es el SUMINISTRO DE MEDICAMENTOS CICLOSPORINAS para el Hospital Clínico San Borja Arriarán, solicitados en las especificaciones técnicas, en concordancia con las Bases Administrativas, Técnicas, Formularios, aclaraciones y otros documentos que pudieran formularse en el transcurso de la licitación. Se entenderá que todo proveedor conoce y acepta irrevocablemente el contenido de estas Bases, por el solo hecho de presentar ofertas en este proceso de licitación.";2025-05-02T09:23:12.55;2025-05-12T15:30:00;2025-06-25T20:00:00;260000000;"CLP";0;0
1057509-146-B225;"“CONVENIO COMPRA SERVICIOS PROFESIONALES MÉDICOS PARA TURNOS DE URGENCIA EN SERVICIO DE MEDICINA”  brd";"HOSPITAL CLINICO HERMINDA MARTIN";"61.607.001-0";"Bienes y Servicios";"Francisco Ramirez Nº10";"Chillán";"Región del Ñuble";"B2";"Publicada";"El Hospital Clínico Herminda Martín de Chillán llama a Licitación Privada a través del Portal Mercado Público para suscribir “Convenio Compra Servicios Profesionales Médicos para Turnos de Urgencia en Servicio de Medicina”, con el fin de asegurar la continuidad en atención de los pacientes que requieran de este servicio, contando con los profesionales necesarios para dichas atenciones, por cuanto no es posible dar cobertura a la demanda real de prestaciones con el recurso humano institucional, siendo necesario licitar estos servicios y así otorgar una atención oportuna y de calidad a pacientes dando cabal cumplimiento a protocolo clínico de la unidad licitante del Hospital Clínico Herminda Martín. Se pretende obtener la mejor calidad y oportunidad en la prestación de los servicios a un precio conveniente.";2025-05-02T09:24:28.717;2025-05-13T15:00:00;2025-05-30T17:30:00;;"CLP";0;0
1398-38-LQ25;"EMPAGLIFLOZINA-DAPAGLIFLOZINA 10 MG COMPRIMIDOS";"SERVICIO DE SALUD LIBERTADOR BDO OHIGGINS";"61.606.800-8";"Servicio de Salud Ohiggins";"Av. Bombero Villalobos 240.";"Rancagua";"Región del Libertador General Bernardo O´Higgins";"LQ";"Publicada";"Servicio de Salud OHiggins requiere la adquisición de Empagliflozina 10 MG comprimidos recubiertos o Dapagliflozina 10 MG comprimidos recubiertos, con la finalidad para el tratamiento de Diabetes Mellitus tipo II y está garantizado para sus usuarios y usuarias para su despacho en los Establecimientos de Atención Primaria.";2025-05-02T09:14:34.637;2025-05-22T15:01:00;2025-06-12T15:01:00;;"CLP";0;0
1057547-214-LQ25;"CONVENIO DE MANTENIMIENTO ESTERILIZADORES STERI –";"SERVICIO DE SALUD VALDIVIA HOSPITAL BASE";"61.607.502-0";"Bienes y Servicios";"Bienes y Servicios";"Valdivia";"Región de Los Ríos";"LQ";"Publicada";"CONVENIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA DOS ESTERILIZADORES STERI – VACS, ABATOR Y DOS INCUBADORAS DEL SERVICIO DE ESTERILIZACION DEL HOSPITAL BASE VALDIVIA";2025-05-02T09:41:21.9;2025-05-12T19:00:00;2025-07-31T19:59:00;154700000;"CLP";0;0
4076-76-LE25;"Adq. de Repuestos para Helicóptero AW-139";"DIRECCION DE LOGISTICA DE CARABINEROS";"60.505.733-0";"Prefectura Aérea";"Avda. Larraín Nro. 7941";"La Reina";"Región Metropolitana de Santiago";"LE";"Publicada";"Adquisición de repuestos para Helicóptero AW-139, de cargo de la Prefectura Aérea de Carabineros de acuerdo a las bases y apéndice adjunto.";2025-05-02T09:47:17.227;2025-05-08T16:00:00;2025-06-30T16:21:00;;"USD";0;0
1057472-86-LP25;"Suministro de Insumos: Catéteres Especialidades";"HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA";"61.980.320-5";"Bienes y Servicios";"Camino Rinconada N°1201";"Maipú";"Región Metropolitana de Santiago";"LP";"Publicada";"Aprueba bases licitación pública y sus anexos para la adquisición de “Suministro de Insumos: Catéteres Especialidades”, para Hospital El Carmen Dr. Luis Valentín Ferrada. ID: 1057472-86-LP25, adquisiciones entre 1.000 e inferiores a 2.000 UTM.";2025-05-02T09:28:06.51;2025-05-12T18:00:00;2025-07-14T18:00:00;134858000;"CLP";0;0
2275-20-LR25;"SERVICIO DE ASEO DE DEPENDENCIAS MUNICIPALES";"I MUNICIPALIDAD DE LA PINTANA";"69.253.800-5";"LICITACIONES SECPLAC";"El Olivar N° 02595 Paradero 47 Sta. Rosa, . RECEPCION DE LUNES A VIERNES DE 8:30 A 13:30 HRS. FONO 223896941-6942-6943-";"La Pintana";"Región Metropolitana de Santiago";"LR";"Publicada";"El objetivo de esta licitación es contratar un servicio de aseo para todas las dependencias munici-pales de la Ilustre Municipalidad de La Pintana durante el período 2025-2028. Esto incluye la limpie-za de oficinas, mobiliario, pasillos y baños en diversos edificios municipales, asegurando el mante-nimiento de las instalaciones en óptimas condiciones de higiene y presentación. Además, el contratista deberá proveer personal capacitado, insumos, equipos de limpieza y cumplir con normas de seguridad, protocolos sanitarios y regulaciones laborales. También se exige la provisión e instalación de dispensadores de jabón y papel higiénico, la dotación de uniformes adecua-dos para el personal y la designación de un supervisor para garantizar la correcta ejecución del servicio.";2025-05-02T09:30:36.96;2025-06-12T15:00:00;2025-10-10T18:00:00;;"CLP";0;0
3428-14-LE25;"Compra tickets para centro de esquí";"COMANDO DE APOYO A LA FUERZA";"61.948.900-4";"Destacamento de Montaña N° 8  Tucapel  DESMÑA N° 8";"O'Higgins 750";"Temuco";"Región de la Araucanía";"LE";"Publicada";"Adquisición de tickets de temporada para centro de esquí, para instrucción y entrenamiento del personal del Destacamento";2025-05-02T09:44:23.517;2025-05-13T11:00:00;2025-05-14T17:30:00;;"CLP";0;0
687236-3-O125;"AIF Global Putre Nororiente";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Vialidad - XV Región - Lic de Obras";"Avda. Comandante San Martín Nº 149, piso 2, Arica";"Arica";"Región de Arica y Parinacota";"O1";"Publicada";"Asesoría Inspección  Fiscal Contratos de Conservación Global Mixto por Nivel de Servicio y por Serie de Precios Unitarios de Caminos de la Provincia de Parinacota, Sector Nororiente, Comunas de Putre y General Lagos, Etapa I, Región de Arica y Parinacota";2025-05-02T09:16:29.557;2025-06-03T15:59:00;2025-09-10T18:31:00;;"CLP";0;0
610181-2-LE25;"SEXTO MONITOREO BIOPESQUERO DE BANCOS NATURALES DEL OBJETO DE CONSERVACIÓN CHORO ZAPATO Choromytilus chorus Y CARACTERIZACIÓN DE LA CALIDAD AMBIENTAL DEL AGUA ESTUARINA DE LOS RÍOS HUELLELHUE Y CHOLGUACO EN EL ÁREA DE CONSERVACIÓN DE MÚLTIPLES USOS LAF";"SUBSECRETARIA DEL MEDIO AMBIENTE";"61.979.930-5";"SEREMI PTO MONTT";"";"";"Región de los Lagos";"LE";"Publicada";"Evaluar la condición de los bancos naturales de Choro zapato (Choromytilus chorus) en el río Cholguaco, y evaluar la calidad ambiental de la zona estuarina de los ríos Huellelhue y Cholguaco, en el Área de Conservación de Múltiples Usos Lafken Mapu Lahual, como parte de las actividades del seguimiento y monitoreo de estos objetos de conservación, establecidos en el Plan de Manejo";2025-05-02T09:15:32.713;2025-05-12T15:01:00;2025-05-28T16:20:00;13431800;"CLP";0;0
1056854-4-LE25;"Sistema de UPS Administrables Monitoreables y con Notificaciones";"I MUNICIPALIDAD DE PROVIDENCIA";"69.070.300-9";"Dirección de Tecnología";"Pedro de Valdivia 963 - Región Metropolitana";"Providencia";"Región Metropolitana de Santiago";"LE";"Publicada";"Se requieren de 58 UPS, con la finalidad de asegurar la continuidad operativa de los equipos de comunicaciones (Switch, Cpe) que existen en cada uno de los rack de comunicaciones distribuidos en cada dependencia municipal, lo que permitirá la protección de los equipos ante los constantes cortes eléctricos o fluctuaciones de voltaje.";2025-05-02T09:08:16.207;2025-05-09T18:00:00;2025-05-30T18:00:00;54285000;"CLP";0;0
687236-2-O125;"AIF Global Arica III";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Vialidad - XV Región - Lic de Obras";"Avda. Comandante San Martín Nº 149, piso 2, Arica";"Arica";"Región de Arica y Parinacota";"O1";"Publicada";"Asesoría Inspección  Fiscal Contratos de Conservación Global Mixto por Nivel de Servicio y por Serie de Precios Unitarios de Caminos de la Provincia de Arica, Sector Arica, Comuna de Arica Etapa III, Región de Arica y Parinacota";2025-05-02T09:16:20.65;2025-06-03T14:59:00;2025-09-10T18:15:00;;"CLP";0;0
4076-74-LE25;"ADQ. REPUESTOS PARA AVIÓN PIPER CHEYENNE";"DIRECCION DE LOGISTICA DE CARABINEROS";"60.505.733-0";"Prefectura Aérea";"Avda. Larraín Nro. 7941";"La Reina";"Región Metropolitana de Santiago";"LE";"Publicada";"MATERIALIZAR LA ADQ. REPUESTOS PARA AVIÓN PIPER CHEYENNE, DE CARGO DE LA PREFECTURA AÉREA DE CARABINEROS, CONFORME A BASES Y ANEXOS ADJUNTOS A LA PRESENTE.-";2025-05-02T09:09:41.173;2025-05-08T15:10:00;2025-08-08T15:11:00;;"USD";0;0
687236-1-O125;"AIF Global Camarones III";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Vialidad - XV Región - Lic de Obras";"Avda. Comandante San Martín Nº 149, piso 2, Arica";"Arica";"Región de Arica y Parinacota";"O1";"Publicada";"Asesoría Inspección  Fiscal Contratos de Conservación Global Mixto por Nivel de Servicio y por Serie de Precios Unitarios de Caminos de la Provincia de Arica, Sector Camarones, Comuna de Camarones, Etapa III, Región de Arica y Parinacota";2025-05-02T09:16:14.027;2025-06-03T13:59:00;2025-09-09T17:00:00;;"CLP";0;0
687236-4-O125;"AIF Global Putre Norponiente";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Vialidad - XV Región - Lic de Obras";"Avda. Comandante San Martín Nº 149, piso 2, Arica";"Arica";"Región de Arica y Parinacota";"O1";"Publicada";"Asesoría Inspección  Fiscal Contratos de Conservación Global Mixto por Nivel de Servicio y por Serie de Precios Unitarios de Caminos de la Provincia de Parinacota, Sector Norponiente, Comunas de Putre y General Lagos, Etapa I, Región de Arica y Parinacota";2025-05-02T09:16:35.143;2025-06-03T16:59:00;2025-09-10T18:38:00;;"CLP";0;0
1658-158-LE25;"P 73-2025 ADQUISICIÓN MATERIAL DE ENSEÑANZA";"I MUNICIPALIDAD DE TEMUCO";"69.190.700-7";"I MUNICIPALIDAD DE TEMUCO";"Arturo Prat 650";"Temuco";"Región de la Araucanía";"LE";"Publicada";"ADQUISICIÓN MATERIAL DE ENSEÑANZA PARA POTENCIAR LA CREATIVIDAD Y LA PLANIFICACION DIDACTICA, ESCUELA BOYECO";2025-05-02T08:59:38.33;2025-05-12T15:00:00;2025-06-30T17:00:00;8000000;"CLP";0;0
837-40-LE25;"SC269 Servicio de mantención correctiva incluye cambio de banco de baterías para UPS de 100 Kva doble conversión online de tensión trifásica ENERSAFE.";"SERVICIO MEDICO LEGAL";"61.003.000-9";"SERVICIO MEDICO LEGAL";"";"";"Región Metropolitana de Santiago";"LE";"Publicada";"Disponer servicio de mantención correctiva, con cambio de banco de baterías para la UPS de 100 Kva doble conversión online de tensión trifásica ENERSAFE, en SML Temuco.";2025-05-02T08:01:00;2025-05-13T16:00:00;2025-06-04T18:00:00;14744100;"CLP";0;0
4076-73-LE25;"ADQ REPUESTOS PROPELLER GOV AVIÓN PIPER CHEYENNE";"DIRECCION DE LOGISTICA DE CARABINEROS";"60.505.733-0";"Prefectura Aérea";"Avda. Larraín Nro. 7941";"La Reina";"Región Metropolitana de Santiago";"LE";"Publicada";"MATERIALIZAR LA ADQ. DE REPUESTOS PROPELLER GOVERNOR AVIÓN PIPER CHEYENNE, DE CARGO DE LA PREFECTURA AÉREA, CONFORME A BASES Y ANEXOS ADJUNTOS A LA PRESENTE.-";2025-05-02T06:36:19.003;2025-05-08T17:29:00;2025-08-08T17:30:00;;"USD";0;0
2710-41-LE25;"MEJORAMIENTO DE SOMES CESFAM JORGE JORDAN DOMIC";"MUNICIPALIDAD DE OVALLE";"69.040.700-0";"Depto. de Salud e Higiene Ambiental";"JORGE EDWARDS 543";"Ovalle";"Región de Coquimbo";"LE";"Publicada";"MEJORAMIENTO DE SOMES CESFAM JJD";2025-05-02T08:26:22.57;2025-05-14T15:01:00;2025-07-31T19:49:00;18417630;"CLP";0;0
1208092-3-LE25;"CONTRATO DE MANTENCION PARA RESIDENCIA";"SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI";"62.000.890-7";"DIRECCION REGIONAL ANTOFAGASTA";"AVENIDA ARGENTINA Nº 1419";"Antofagasta";"Región de Antofagasta";"LE";"Publicada";"Contar con soporte de infraestructura, instalaciones en buen estado de conservación y mantenimientos para la Residencia de Administración Directa de Servicio Especializada a la Niñez y Adolescencia.";2025-05-02T07:08:11.303;2025-05-13T17:00:00;2025-06-06T08:00:00;;"CLP";0;0
1280-12-LQ25;"GRAVILLA Y POLVO ROCA - BC";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Direccion de Vialidad - XI Región - Provincia de Cochrane";"Esmeralda 316";"Cochrane";"Región Aysén del General Carlos Ibáñez del Campo";"LQ";"Publicada";"La Dirección de Vialidad, necesita adquirir 1200m3 de gravilla (3/8 pulgadas), 1300 m3 gravilla (3/4 pulgada) 700 m3 de polvo roca, para la ejecución de faenas por administración directa en trabajo de sello asfaltico   CAPRO en la Red Provincial de Vialidad Capitán Prat, según las características, señaladas en las especificaciones técnicas. Las gravillas y polvo roca deberán ser entregadas a granel entre los km 889,295 y el km 902 de la Ruta 7 Longitudinal Austral, para lo cual se entenderá como km 889,295 la localidad de Puerto Bertrand.";2025-05-02T07:49:15.683;2025-05-12T16:00:00;2025-05-19T14:30:00;250000000;"CLP";0;0
4076-72-LE25;"ADQ. REPUESTO INSULATED BLEED AVIÓN B200";"DIRECCION DE LOGISTICA DE CARABINEROS";"60.505.733-0";"Prefectura Aérea";"Avda. Larraín Nro. 7941";"La Reina";"Región Metropolitana de Santiago";"LE";"Publicada";"MATERIALIZAR LA ADQ. DE REPUESTO  INSULATED BLEED  DE AVIÓN BEECHCRAFT B200, DE CARGO DE LA PREFECTURA AÉREA DE CARABINEROS, CONFORME A BASES Y ANEXOS ADJUNTOS A LA PRESENTE.-";2025-05-02T06:50:47.827;2025-05-08T19:51:00;2025-08-08T19:52:00;;"USD";0;0
1965-13-LE25;"SERVICIO DE MANTENCION CENTRAL TERMICA CP PUQ";"DIRECCION GENERAL DE GENDARMERIA DE CHIL";"61.004.054-3";"Región de Magallanes";"Avenida Circunvalación N°2080";"Punta Arenas";"Región de Magallanes y de la Antártica";"LE";"Publicada";"SE SOLICITA CONTRATAR EL SERVICIO DE MANTENCION PARA CENTRAL TERMICA DEL COMPLEJO PENITENCIARIO DE PUNTA ARENAS";2025-05-02T07:45:24.55;2025-05-23T15:00:00;2025-06-02T16:00:00;60000000;"CLP";0;0
3759-46-LE25;"CAJAS DE ALIMENTOS";"Ilustre Municipalidad de Yerbas Buenas";"69.130.400-0";"Ilustre Municipalidad de Yerbas Buenas";"Avda. Centenario 101";"Yerbas Buenas";"Región del Maule";"LE";"Publicada";"SATISFACER LAS NECESIDADES DE LA ILUSTRE MUNICIPALIDAD DE YERBAS BUENAS DE ACUERDO A SOLICITUD DE PEDIDO N:118 DEL 17 DE ABRIL DE 2025. POR LA DIRECCION DE DESARROLLO COMUNITARIO A TRAVÉS DEL PROGRAMA ASISTENCIAL DE CAJAS DE ALIMENTOS PARA APOYAR A LAS PERSONAS MÁS VULNERABLES DE LA COMUNA";2025-05-02T12:18:31.623;2025-05-09T14:30:00;2025-05-13T18:39:00;;"CLP";0;0
847-23-LE25;"CHEE_Mejoramiento Integral JI Sandalito de Juan Fernández_SC 57657";"JUNTA NACIONAL DE JARDINES         INFANTILES";"70.072.600-2";"Junji - V Región";"Calle ALVAREZ 646, TERCER PISO, EDIFICIO ALCAZAR";"Viña del Mar";"Región de Valparaíso";"LE";"Publicada";"Mediante Solicitud de Compras Y Contrataciones N° 57.657, de fecha 21 de abril de 2025, la Subdirección de Cobertura y Habilitación de Espacios Educativos, de la Junta Nacional de Jardines Infantiles, solicita la ADQUISICIÓN DEL SERVICIO DE “MEJORAMIENTO INTEGRAL EN JARDÍN INFANTIL SANDALITO DE LA ISLA JUAN FERNÁNDEZ, REGIÓN DE VALPARAÍSO”, para la Junta Nacional de Jardines Infantiles.";2025-05-02T12:16:59.45;2025-05-12T18:00:00;2025-05-30T23:59:00;;"CLP";0;0
