codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
2595-32-LE25;CONTRATACION DEL SERVICIO MANTENCION DE CAMIONETAS;I MUNICIPALIDAD DE PARRAL;69.130.700-K;I MUNICIPALIDAD DE PARRAL;Dieciocho N 720;Parral;Región del Maule;LE;Publicada;CONTRATACION DEL SERVICIO MANTENCION DE CAMIONETAS NISSAN NAVARA DE LOS 40.000 - 100.000 KILOMETROS, PERTENECIENTES A LA ILUISTRE MUNICIPALIDAD DE PARRAL.;2025-04-10T11:49:44.363;2025-04-21T15:32:00;2025-04-30T17:30:00;;CLP;0;0
1058045-17-LQ25;Convenio Suministro Pancreolipasa;SERVICIO DE SALUD COQUIMBO HOSPITAL DE O;61.606.404-5;Fármarcos;Av. Manuel Peñafiel S/N;Ovalle;Región de Coquimbo;LQ;Publicada;Generar una convenio por fármaco pancreolipasa, para dar cobertura a la necesidad de entregar atención oportuna a diagnósticos de fibrosis quística;2025-04-10T11:49:21.657;2025-04-21T15:25:00;2025-05-16T16:00:00;;CLP;0;0
1057547-175-LE25;COMPRA SERVICIOS DE REPARACION VIDEOPANENDOSCOPIOS;SERVICIO DE SALUD VALDIVIA HOSPITAL BASE;61.607.502-0;Bienes y Servicios;Bienes y Servicios;Valdivia;Región de Los Ríos;LE;Publicada;COMPRA DE SERVICIOS DE REPARACION PARA VIDEOPANENDOSCOPIOS DEL SERVICIO DE GASTROENTEROLOGIA DEL HOSPITAL BASE VALDIVIA;2025-04-10T11:45:16.413;2025-04-15T19:01:00;2025-07-09T19:59:00;13500000;CLP;0;0
608-121-LP25;LPA - ADQUISICIÓN DE MEDICAMENTOS 3;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;61.606.602-1;Hospital Dr. Gustavo Fricke;ALVAREZ 1532;Viña del Mar;Región de Valparaíso;LP;Publicada;ver bases;2025-04-10T11:44:50.12;2025-04-25T15:00:00;2025-06-26T17:00:00;;CLP;0;0
765-14-LE25;SERVICIO ADM. DE SALAS CUNAS Y JARDÍN INFANTIL;CORP NACIONAL DE DESARROLLO INDIGENA;72.396.000-2;CORP NACIONAL DE DESARROLLO INDIGENA;Vicuña Mackenna N 399;Temuco;Región de la Araucanía;LE;Publicada;La Corporación Nacional de Desarrollo Indígena CONADI, en desempeño de sus funciones requiere contratar el SERVICIO DE ADMINISTRACIÓN DE SALAS CUNAS Y JARDÍN INFANTIL PARA LOSAS HIJOSAS DE FUNCIONARIOSAS DEL PROGRAMA ACCIÓN TERRITORIAL DE LA CORPORACIÓN NACIONAL DE DESARROLLO INDÍGENA, CONADI, a fin de garantizar el cumplimiento de las normas de protección a la maternidad vigentes, por un periodo de 8 meses.;2025-04-10T11:42:16.18;2025-04-21T15:01:00;2025-05-13T17:00:00;;CLP;0;0
5407-3-O125;CONST URB LOTEO STA ALICIA DICHATO, TOME.;SERVICIO DE VIVIENDA Y URBANIZACION REGIÓN DEL BIO BIO;61.820.004-3;Departamento Técnico;Prat 575 Concepción;Concepción;Región del Biobío;O1;Publicada;La presente licitación consiste en la construcción de las obras detalladas en las Bases Técnicas, EETT y Planos correspondientes al proyecto CONSTRUCCIÓN URBANIZACIÓN LOTEO SANTA ALICIA, DICHATO, COMUNA DE TOME, debiéndose ejecutar de tal manera de minimizar los inconvenientes a los usuarios de las vías y habitantes del sector. Corresponde a las Obras de acceso a Ruta MOP, para ejecución en este caso del Acceso a la Ruta N-14-O.;2025-04-10T11:41:06.367;2025-05-13T11:00:00;2025-06-13T20:00:00;;CLP;0;0
875646-20-LR25;FIBROBRONCOSCOPIO DESECHABLE CON MONITOR PORTATIL;Hospital Dr. Eduardo Pereira Ramirez;61.602.057-9;Hospital Dr. Eduardo Pereira Ramirez;Enrique Ibsen s/ n Cerro Delicias;Valparaíso;Región de Valparaíso;LR;Publicada;El Hospital llama a Licitación Pública para la ADQUISICIÓN FIBROBRONCOSCOPIO DESECHABLE CON MONITOR PORTATIL COMPATIBLE, para la Unidad de pabellón, del Hospital Eduardo Pereira Ramirez.;2025-04-10T12:59:54.223;2025-05-12T15:12:00;2025-09-09T19:00:00;670000000;CLP;0;0
438-35-LP25;CONTRATO DE SUMINISTRO DE ADQUISICION DE LENTES DE OPTICOS POR VICIO REFRACCION;I MUNICIPALIDAD DE SAN RAMON;69.253.900-1;Secretaria de Planificación San Ramón;Avenida Ossa 1771;San Ramón;Región Metropolitana de Santiago;LP;Publicada;CONTRATO DE SUMINISTRO DE ADQUISICION DE LENTES DE OPTICOS POR VICIO REFRACCION;2025-04-10T12:44:45.52;2025-04-22T09:00:00;2025-05-22T19:00:00;75147750;CLP;0;0
1063487-7-LR25;SERVICIO CONTROL PROYECTO LAJA DIGUILLIN 2025-2026;MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF;61.202.000-0;Dirección de Obras Hidráulicas Región del Ñuble;Calle Sargento Aldea N329 Chillán;Chillán;Región del Ñuble;LR;Publicada;SERVICIO DE CONTROL, GESTIÓN Y VIGILANCIA PROYECTO LAJA DIGUILLÍN, REGIÓN DE ÑUBLE, PERÍODO 2025-2026.;2025-04-10T12:48:22.01;2025-05-12T15:00:00;2025-05-26T17:00:00;;CLP;0;0
1186229-8-LE25;Renovación y soporte de licencias F5.;SERVICIO DE REGISTRO CIVIL E IDENTIFICACION;61.002.000-3;Unidad de Compras Nivel Central;Catedral N 1772;Santiago;Región Metropolitana de Santiago;LE;Publicada;Que, el Servicio de Registro Civil e Identificación, en el marco de la posibilidad de que sus funcionarios desempeñen sus labores mediante teletrabajo, ha implementado dicho régimen a través de la licencia F5.;2025-04-10T12:46:33.107;2025-04-21T15:30:00;2025-05-20T18:00:00;30000;USD;0;0
1039-1-LR25;Adquisición de 7 siete camionetas Primer Ataque;CORP NACIONAL FORESTAL;61.313.000-4;XIII Región - Oficina Regional Metropolitana;Echeñique 6478;La Reina;Región Metropolitana de Santiago;LR;Publicada;Adquisición de siete Camionetas de Primer Ataque para el combate de Incendios Forestales en la Región Metropolitana, Departamento de Protección Contra Incendios Forestales.;2025-04-10T12:45:48.253;2025-05-12T15:00:00;2025-06-10T18:00:00;899640000;CLP;0;0
5251-66-CO25;Papel continuo para impresión braille;UNIVERSIDAD TECNOLOGICA METROPOLITANA;70.729.100-1;DEPARTAMENTO DE ABASTECIMIENTO;Calle Dieciocho N178, Santiago;Santiago;Región Metropolitana de Santiago;CO;Publicada;Se requiere adquirir Papel continuo para impresión braille de la Universidad Tecnológica Metropolitana, destinados para la impresión de textos en braille del CECAT/UTEM correspondiente a convenio firmado entre la UTEM Y MINEDUC año 2024-2025;2025-04-10T12:38:18.13;2025-04-21T20:00:00;2025-05-22T16:30:00;19100000;CLP;0;0
1036569-15-LP25;CONSERVACION CUBIERTA EDIFICIO PUBLICO CHILLAN;GOBIERNO REGIONAL DE ÑUBLE;62.000.390-5;División de Administración y Finanzas;Av Libertad S/N 3er piso;Chillán;Región del Ñuble;LP;Publicada;El Gobierno Regional de Ñuble requiere la CONSERVACIÓN DE CUBIERTA EN EDIFICIO PÚBLICO, CHILLÁN, CÓDIGO BIP 40061308-0, cuya individualización consta en las especificaciones técnicas. La conservación del edificio público ubicado en libertad sn, tercer piso, consiste en el mejoramiento de cubierta del sector tercer piso.;2025-04-10T12:40:26.44;2025-04-30T18:50:00;2025-06-04T18:51:00;136000000;CLP;0;0
1057540-38-LE25;COMPRA PROTESIS DENTALES REMOVIBLES Y FIJAS II;SERVICIO SALUD TALCAHUANO HOSPITAL PENCO-LIRQUEN;61.602.198-2;Hospital Penco - Lirquen;Camino a Tome s/n;Penco;Región del Biobío;LE;Publicada;COMPRA PROTESIS DENTALES REMOVIBLES Y FIJAS II REQUERIMIENTO UNIDAD ESPECIALIDADES ODONTOLOGICAS;2025-04-10T12:45:27.53;2025-04-16T09:01:00;2025-05-16T19:51:00;;CLP;0;0
5554-11-LE25;Insumos para Campañas Preventivas para adheridos;INSTITUTO DE SEGURIDAD LABORAL;61.533.000-0;ISL Región de Valparaíso;Av. Brasil 1265 piso 3;Valparaíso;Región de Valparaíso;LE;Publicada;La Sección de Prevención de Riesgos del Instituto de Seguridad Laboral en Valparaíso, requiere la Adquisición de Insumos para Campañas Preventivas para Empresas y Servicios Públicos Adheridos a ISL región Valparaíso ESTADO VERDE: E1O2RT9 ID SGP: 00090-2025;2025-04-10T12:36:56.697;2025-04-21T15:05:00;2025-05-06T18:00:00;20000000;CLP;0;0
5350-14-LE25;CONVENIO ENDOSCOPIAS Y CIRUGIA MENOR 2025;I MUNICIPALIDAD DE VALLENAR;69.030.500-3;DEPTO DE SALUD MUNICIPAL;Calle Merced Esquina Talca N1455 - Ex Hospital;Vallenar;Región de Atacama;LE;Publicada;CONVENIO ENDOSCOPIAS Y CIRUGIA MENOR 2025;2025-04-10T12:44:58.897;2025-04-21T17:29:00;2025-04-22T17:30:00;31735000;CLP;0;0
2776-21-LE25;MATERIALES PARA REPARACION DE ALUMBRADO PUBLICO DE LA COMUNA DE RENGO;I MUNICIPALIDAD DE RENGO;69.081.200-2;ADQUISICION MUNICIPAL;Avenida Bisquert 262, Rengo;Rengo;Región del Libertador General Bernardo OHiggins;LE;Publicada;ADQUISICION DE MATERIALES PARA REPARACION DE ALUMBRADO PUBLICO DE LA COMUNA DE RENGO;2025-04-10T12:57:10.237;2025-04-17T14:00:00;2025-06-06T14:00:00;;CLP;0;0
1199-32-LE25;ARTÍCULOS DE PREMIACIÓN COMPETENCIA ESC Y EDUC SUP;INSTITUTO NACIONAL DE DEPORTES DE CHILE;61.107.000-4;I.N.D. REGION VII;4 Norte N 1049.;Talca;Región del Maule;LE;Publicada;La presente licitación tiene por objeto la adquisición de artículos de premiación consistentes en Medallas y Trofeos para el Programa Competencia Escolar y Programa Ligas de Educación Superior, de acuerdo a las especificaciones que se detallan en las bases técnicas. Dicha compra tiene por objeto realizar premiaciones a los deportistas en todas sus etapas de los Juegos Deportivos Escolares, Comunal, Provincial y Regional.;2025-04-10T12:42:02.503;2025-04-21T17:00:00;2025-05-15T17:00:00;42600000;CLP;0;0
2598-3-L125;SERVICIO DE MANTENCIÓN PREVENTIVA Y CORRECTIVA DE EQUIPOS DE REFRIGERACIÓN Y DE CONGELAMIENTO DEL CESFAM-SAR DE CONCÓN;I MUNICIPALIDAD DE CONCON;73.568.600-3;DEPARTAMENTO DE SALUD;CHAÑARCILLO 1150;Concón;Región de Valparaíso;L1;Publicada;El Departamento de Salud Municipal Concón, DESAM, requiere adquirir ser servicio de mantenimiento preventivo y correctivo para equipos de refrigeración y de congelamiento del CESFAM-SAR de Concón.;2025-04-10T12:51:49.75;2025-04-16T18:33:00;2025-04-30T14:34:00;4800000;CLP;0;0
875646-19-LR25;JCB. Servicio de Aseo;Hospital Dr. Eduardo Pereira Ramirez;61.602.057-9;Hospital Dr. Eduardo Pereira Ramirez;Enrique Ibsen s/ n Cerro Delicias;Valparaíso;Región de Valparaíso;LR;Publicada;La Contratación del Servicio de Aseo en dependencias del hospital Eduardo Pereira y Centro de Especialidades. El Servicio de Aseo Contratado debe cumplir con los estándares de calidad y con los protocolos vigentes del establecimiento respecto al Control y Prevención de las Infecciones Asociadas a la Atención de Salud, y de acuerdo al D.S 6 del REAS, que considera: Norma de higiene de manos Norma de aseo Norma de salud del personal Norma de precauciones estándar Norma de precauciones según vía de transmisión. Manejo de residuos especiales y peligrosos;2025-04-10T12:40:19.933;2025-05-12T16:00:00;2025-08-13T19:48:00;970200000;CLP;0;0
2730-29-LE25;MANTENCIÓN REPARACIÓN Y REPUESTOS PARA CAMIONES;I MUNICIPALIDAD DE CASTRO;69.230.400-4;ILUSTRE MUNICIPALIDAD DE CASTRO;BLANCO N273 -Bodega interior.;Castro;Región de los Lagos;LE;Publicada;La necesidad de adquirir servicio por mantención, reparación y repuestos para maquinaria Jhon Deere, Komatsu y camiones Mercedes Benz;2025-04-10T12:42:55.633;2025-04-16T10:00:00;2025-04-22T16:15:00;;CLP;0;0
4290-54-LE25;Cont. suministro medios de comunicación;I MUNICIPALIDAD DE LIMACHE;69.061.100-7;Secpla - MUNICIPALIDAD LIMACHE;Palmira Romano Sur N 340;Limache;Región de Valparaíso;LE;Publicada;Contrato de suministro para medios de comunicación para la Ilustre Municipalidad de Limache.;2025-04-10T12:56:40.443;2025-04-22T16:00:00;2025-05-09T17:00:00;;CLP;0;0
1423460-2-LE25;SERVICIOS DE AUDITORÍA DE CERTIFICACIÓN Y MANTENCIÓN EN LA NORMA ISO 9001:2015 DEL ISL;INSTITUTO DE SEGURIDAD LABORAL;61.533.000-0;ISL Departamento de Gestión Estratégica;Teatinos N 726, Santiago;Santiago Centro;Región Metropolitana de Santiago;LE;Publicada;SERVICIOS DE AUDITORÍA DE CERTIFICACIÓN Y MANTENCIÓN EN LA NORMA ISO 9001:2015 DEL ISL E1O2RT9;2025-04-10T13:22:56.17;2025-04-25T15:00:00;2025-05-27T19:00:00;;CLP;0;0
1274907-19-LE25;Servicio de Ecotomografía Abdominal y de Gastroenterología;CORPORACIÓN MUNICIPAL DE EDUCACIÓN, SALUD Y ATENCIÓN DE MENORES CHONCHI;71.299.000-7;ADQUISICIONES;Sargento Candelaria 275, Chonchi;Chonchi;Región de los Lagos;LE;Publicada;Proveer la realización de estos exámenes para la población comunal;2025-04-10T13:13:57.31;2025-04-21T15:06:00;2025-04-22T15:07:00;20440000;CLP;0;0
4857-64-CO25;Material de Aseo e Higiene entre Otros.;I MUNICIPALIDAD DE TIRUA;69.160.700-3;Educación;Avenida Costanera 080;Tirúa;Región del Biobío;CO;Publicada;Licitación Pública para Contrato de Suministro de Material de Aseo e Higiene, entre otros para Liceo, Escuelas y Jardines Municipales Año 2025. Postular de Acuerdo a Bases y Todos sus Respaldos.;2025-04-10T13:04:56.6;2025-04-17T15:28:00;2025-05-30T17:29:00;;CLP;0;0
1003473-67-LE25;CONVENIO DE SUMINISTRO DE VENDAS Y TELAS ADHESIVAS PARA EL HOSPITAL SAN JUAN DE DIOS DE CURICÓ;SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO;61.606.903-9;INSUMOS CLINICOS;;;Región del Maule;LE;Publicada;Las presentes bases de Licitación Pública tienen la finalidad de celebrar el CONVENIO DE SUMINISTRO DE VENDAS Y TELAS ADHESIVAS PARA EL HOSPITAL SAN JUAN DE DIOS DE CURICÓ por 24 (veinticuatro) meses, para satisfacer de manera adecuada y eficiente la labor asistencial de los distintos Servicios Clínicos del Hospital San Juan de Dios de Curicó. El detalle sobre el CONVENIO DE SUMINISTRO DE VENDAS Y TELAS ADHESIVAS PARA EL HOSPITAL SAN JUAN DE DIOS DE CURICÓ, con sus respectivas cantidades estimativas de consumo por un periodo de 24 meses y el presupuesto estimativo asignado, se especificarán en las respectivas resoluciones exentas que emita el hospital para estos efectos, y que tienen por objetivo autorizar e iniciar el respectivo proceso licitatorio en el portal www.mercadopúblico.cl.;2025-04-10T13:12:03.893;2025-04-21T15:01:00;2025-05-21T17:30:00;;CLP;0;0
4594-29-LE25;Suministro de tubos al vacío e insumos asociados;I MUNICIPALIDAD DE COIHUECO;69.141.102-8;Departamento de Salud;Sargento Aldea / 18 de Septiembre;Coihueco;Región del Ñuble;LE;Publicada;Contar con ofertas para la adquisición de suministro de tubos al vacío e insumos asociados para Laboratorio comunal de Coihueco.;2025-04-10T13:01:48.4;2025-04-22T14:25:00;2025-05-07T18:26:00;10000000;CLP;0;0
2007-2-LP25;Mezcla Asfáltica en Caliente Vialidad San Felipe;MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF;61.202.000-0;Dirección de Vialidad - V Región - Provincia de San Felipe;Calle Las Heras 165;San Felipe;Región de Valparaíso;LP;Publicada;La Dirección de Vialidad Provincia de San Felipe, Región de Valparaíso, solicita ofertas para la adquisición de 600 m3 de Mezcla Asfáltica en Caliente, puesto en terreno en Ruta E-547, comuna de Putaendo 350 m3 app y E-635, comuna de Catemu 250 m3 app en la Provincia de San Felipe, de la Dirección de Vialidad, Región de Valparaíso.;2025-04-10T13:21:35.32;2025-04-21T15:01:00;2025-05-13T15:00:00;123000000;CLP;0;0
1070620-63-LE25;PVE ADQ SERVICIOS DE COFFEE BREAK;HOSPITAL DOCTOR ERNESTO TORRES GALDAMES;62.000.530-4;Hospital Dr. Ernesto Torres Galdames;Av. Héroes de la Concepción 502;Iquique;Región de Tarapacá;LE;Publicada;SERVICIOS DE COFFEE BREAK PARA EL DEPARTAMENTO DE CAPACITACIÓN-FORMACIÓN Y DESARROLLO DE LAS PERSONAS DEL HOSPITAL DR. ERNESTO TORRES GALDAMES;2025-04-10T13:03:29.057;2025-04-16T15:00:00;2025-06-03T17:00:00;13120800;CLP;0;0
2974-31-LE25;ADQUISICIÓN MOBILIARIO PARA LA SECCIÓN LOGISTICA1572024;FUERZA AEREA DE CHILE COMANDO LOGISTICO;61.103.006-1;División de Bienestar Social;;;Región Metropolitana de Santiago;LE;Publicada;ADQUISICIÓN MOBILIARIO PARA LA SECCIÓN LOGISTICA(157/2024);2025-04-10T13:20:03.23;2025-04-21T15:08:00;2025-06-20T15:09:00;14223931;CLP;0;0
5625-1-LE25;E1O2RT9 SERVICIOS DE ASEO SERNAPESCA CORRAL;SERV NACIONAL DE PESCA;61.978.990-3;XIV - Servicio Nacional de Pesca y Acuicultura;San Carlos N50, 4 piso Oficina N43, Valdivia;Valdivia;Región de Los Ríos;LE;Publicada;LLamese a Licitación Pública para la contratación de convenios de suministros por servicios de aseo para las oficinas ubicada en, calle Miraflores sn comuna de Corral, dependiente de la Dirección Regional de los Ríos, del servicio nacional de pesca y acuicultura, u otras oficinas que el servicio le indique durante la ejecución del contrato.;2025-04-10T13:18:32.08;2025-04-23T15:02:00;2025-04-25T15:03:00;6840000;CLP;0;0
2446-102-LQ25;CONSTRUCCIÓN PLAZA DEPORTIVA PUMPTRACK SINDEMPART;I MUNICIPALIDAD DE COQUIMBO;69.040.300-5;IMUNI_COQUIMBO;BILBAO 348;Coquimbo;Región de Coquimbo;LQ;Publicada;El proyecto consiste en la ejecución de intervenciones en un espacio deportivo ubicado en un costado de la Ruta 5, donde actualmente existe un skatepark en funcionamiento y que representa un gran centro de actividad deportiva para la comunidad. Esta intervención contempla un mejoramiento integral del espacio, incorporando un pumptrack para la práctica de deportistas adultos, uno para menores, una serie de mobiliarios y equipamiento, veredas y todo lo requerido en las especificaciones técnicas del proyecto. La obra que se licita en el presente proceso, cuenta con permiso de obra menor N0068 de fecha 27012025, emitido por la Dirección de Obras Municipales, por lo cual será responsabilidad de la empresa contratista ejecutar la obra de acuerdo a planos aprobados por la DOM, lo dispuesto en las especificaciones técnicas, son las bases mínimas para la ejecución del proyecto, siendo responsabilidad de la empresa contratada, la encargada de verificar las condiciones del terreno, stock de materiales, profesionales y equipo de trabajo necesario, así como todas las condiciones que corresponda para correcta ejecución y entrega de la obra.;2025-04-10T13:20:38.973;2025-05-02T15:30:00;2025-06-02T17:30:00;330000000;CLP;0;0
5056-40-LP25;COMPRA DE SERVICIO PARA CONTINUIDAD ESTRATEGIA CRR;SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA;61.606.901-2;Servicios;1 Norte N 1990;Talca;Región del Maule;LP;Publicada;La presente propuesta tiene por objeto la compra de servicios de personal para dar continuidad a la estrategia de centros regionales de Resolución (CRR) en Hospital Regional de Talca, aproximadamente 12 puestos temporales los cuales podrán aumentar o disminuir de acuerdo a las requerimientos de la institución y desempeñaran un servicio temporal dentro del Hospital Regional de Talca.;2025-04-10T13:15:23.697;2025-04-21T15:01:00;2025-04-30T17:30:00;;CLP;0;0
2963-21-LE25;ARRIENDO DE VEHICULOS SALUD 2 CAMIONETAS;I MUNICIPALIDAD DE LA GRANJA;69.072.400-6;SECPLA;Americo Vespucio 002 - dideco;La Granja;Región Metropolitana de Santiago;LE;Publicada;Dos 2 vehículos tipo camioneta doble cabina, para el uso del Departamento de Administración de Salud Municipal o para el recinto de Salud municipal que ellos designen. NOTA IMPORTANTE: POR EFECTOS DE COSTO, SÓLO SE REQUIEREN VEHÍCULOS USADOS DESDE EL AÑO 2018 HASTA EL AÑO 2025 EN USO.;2025-04-10T13:14:46.74;2025-04-24T10:00:00;2025-05-19T10:30:00;;CLP;0;0
2279-31-LE25;SP 208 TRABAJOS DE TRASLADO DE POSTES DE RED;MUNICIPALIDAD DE PUDAHUEL;69.071.100-1;IMUNI_PUDAHUEL ADQUISICIONES;SAN PABLO 8444;Pudahuel;Región Metropolitana de Santiago;LE;Publicada;Se requiere la contratación para trabajos de traslado de Postes de Red de Baja Tensión según lo solicitado en especificaciones técnicas adjuntas;2025-04-10T13:16:21.19;2025-04-22T09:00:00;2025-05-30T17:30:00;20000000;CLP;0;0
2974-30-LE25;SERVICIO DE FUMIGACION DESRATIZACION DESINSECTACION Y SANITIZACION EN UNIDADES INTERNAS DE LA DBS 68-2025;FUERZA AEREA DE CHILE COMANDO LOGISTICO;61.103.006-1;División de Bienestar Social;;;Región Metropolitana de Santiago;LE;Publicada;SERVICIO DE FUMIGACION DESRATIZACION DESINSECTACION Y SANITIZACION EN UNIDADES INTERNAS DE LA DBS 68-2025;2025-04-10T13:21:01.883;2025-04-21T15:12:00;2025-06-20T15:13:00;13655420;CLP;0;0
4179-20-LR25;MEJORAMIENTO BARRIO SANTA ANA COMUNA DE LAUTARO 2 llamado;I MUNICIPALIDAD DE LAUTARO;69.190.100-9;ABASTECIMIENTO;OHIGGINS N 1032 LAUTARO;Lautaro;Región de la Araucanía;LR;Publicada;La Municipalidad de Lautaro llama a Licitación Pública para el Proyecto Mejoramiento Barrio Santa Ana, Comuna de Lautaro , (2 Llamado), código BIP: 40024422-0, que considera obras en Bandejón Libertad contemplando reposición de multicancha, construcción de estructura de cubierta tipo arcotecho, cierros perimetrales en multicancha, mobiliario urbano, juegos infantiles y deportivos, pérgola para sombra, mirador, obras de paisajismo: áreas verdes, circulaciones peatonales, jardineras, instalaciones de electricidad y de riego, pinturas y terminaciones, entre otras partidas, de acuerdo a proyecto adjunto, dentro del PROGRAMA DE RECUPERACION DE BARRIOS.;2025-04-10T13:02:18.21;2025-05-12T15:00:00;2025-05-30T12:15:00;540493611;CLP;0;0
3863-39-LE25;CONVENIO SUMINISTRO MEDALLAS TROFEOS Y GALVANOS;I MUNICIPALIDAD DE SANTA CRUZ;69.090.600-7;Educacion Municipal;Avda. Gabriela Mistral N 470;Santa Cruz;Región del Libertador General Bernardo OHiggins;LE;Publicada;SEGÚN BASES ADMINISTRATIVAS.;2025-04-10T13:16:59.013;2025-04-23T12:00:00;2025-05-27T18:30:00;;CLP;0;0
2674-20-LE25;ADQUISICIÓN DE HERRAMIENTAS Y MATERIALES PARA PODA;ILUSTRE MUNICIPALIDAD DE MELIPILLA;69.072.900-8;ILUSTRE MUNICIPALIDAD DE MELIPILLA;SILVA CHAVEZ 480;Melipilla;Región Metropolitana de Santiago;LE;Publicada;ADQUISICIÓN DE HERRAMIENTAS Y MATERIALES PARA PODA 2025;2025-04-10T13:20:09.05;2025-04-22T15:00:00;2025-07-31T23:00:00;10264421;CLP;0;0
1057049-91-LQ25;VDH - Servicio mantencion preventiva y correctiva equipos medicos;SERV SALUD METROPOLITANO CENTRAL HOSPITAL CLINICO SAN BORJA ARRIARAN;61.608.604-9;Bienes y Servicios;Santa Rosa 1234;Santiago;Región Metropolitana de Santiago;LQ;Publicada;El objetivo de la Propuesta es la contratación de Servicio de Mantención Preventiva y Correctiva de Equipos Médicos del Hospital Clínico San Borja Arriarán, solicitados en las especificaciones técnicas, en concordancia con las Bases Administrativas, Técnicas, Formularios, aclaraciones y otros documentos que pudieran formularse en el transcurso de la licitación. Se entenderá que todo proveedor conoce y acepta irrevocablemente el contenido de las Bases de licitación, por el solo hecho de presentar ofertas en este proceso de licitación.;2025-04-10T13:12:24.46;2025-04-21T15:30:00;2025-06-18T18:00:00;;CLP;0;0
3598-22-LE25;Suministro de Insumos Veterinarios;I MUNICIPALIDAD DE MARCHIGUE;69.091.300-3;Ilustre Municipalidad de Marchigue;LIBERTAD n 490;Marchigue;Región del Libertador General Bernardo OHiggins;LE;Publicada;Suministro de Insumos Veterinarios para Veterinaria Municipal y Programa de Desarrollo Rural.;2025-04-10T13:26:19.43;2025-04-21T15:07:00;2025-04-25T12:00:00;;CLP;0;0
2770-29-LQ25;ADQUISICIÓN DE EQUIPAMIENTO INSUMOS HERRAMIENTAS Y REPUESTOS INFORMÁTICOS Y DE TELECOMUNICACIONES PARA LA DIRECCIÓN DE SALUD;I MUNICIPALIDAD DE MAIPU;69.070.900-7;I MUNICIPALIDAD DE MAIPU;AVDA. CINCO DE ABRIL 0260;Maipú;Región Metropolitana de Santiago;LQ;Publicada;La presente licitación tiene por finalidad adquirir todo el equipamiento, insumos, herramientas y repuestos, tanto informáticos como de telecomunicaciones, que se requieren para la correcta operatividad y funcionamiento de la Dirección de Salud Municipal (DISAM) y sus respectivos Centros de Salud, permitiendo que los funcionarios dispongan de las herramientas tecnológicas y soporte necesarios para llevar a cabo una atención adecuada a los usuarios de los establecimientos pertenecientes a la Red de Salud Comunal. Todo lo anterior, de acuerdo con los requerimientos establecidos en las Bases Administrativas, las Bases Técnicas, los anexos publicados y demás antecedentes de esta licitación.;2025-04-10T13:25:10.92;2025-04-30T16:00:00;2025-08-28T17:30:00;330543620;CLP;0;0
2385-22-LE25;Adquisición de Máquina Demarcadora Vial;I MUNICIPALIDAD DE CALAMA;69.020.200-K;ADQUISICIONES;VICUÑA MACKENNA 2001;Calama;Región de Antofagasta;LE;Publicada;La maquina demarcadora será utilizada por la Dirección de Tránsito y transporte Público para realizar diversos trabajos en colegios, jardines, juntas de vecino y el mantenimiento de espacios públicos en general de la ciudad de Calama.;2025-04-10T13:26:46.91;2025-04-21T15:01:00;2025-05-22T15:00:00;;CLP;0;0
2791-17-LE25;ARRIENDO DE CAMIONETA PARA DEM HUECHURABA;Municipalidad de Huechuraba;69.255.400-0;Departamento de Educación Municipal;Recoleta 5640;Huechuraba;Región Metropolitana de Santiago;LE;Publicada;El Departamento de Educación, requiere contratar el servicio de arriendo de camioneta doble cabina, para traslado de directivos, funcionarios, alumnos, entrega de documentos, materiales, especies y herramientas de distinta índole, principalmente dentro de la Región Metropolitana. COMPRAS25-160;2025-04-10T13:44:09.093;2025-04-21T15:01:00;2025-05-14T17:30:00;;CLP;0;0
4162-14-L125;SUMINISTRO DE SERVICIOS DE RETIRO RESIDUOS PELIGRO;I MUNICIPALIDAD DE DONIHUE;69.080.600-2;Salud;Dr.Sanhueza S/N;Doñihue;Región del Libertador General Bernardo OHiggins;L1;Publicada;La Municipalidad de Doñihue, a través de su Departamento de Salud Municipal, invita a los proveedores de Chile Compra a participar del proceso de Licitación Publica denominado ADQUISICION DE SERVICIOS DE RETIRO REAS, con objetivo de adquirir el servicio de retiro de reas en los Centros de Salud Familiar de Doñihue y Lo Miranda que obligatoriamente debe contemplar manual y normas establecida por autoridad sanitaria, de lo contrario se solicita NO participar.;2025-04-10T13:26:25.36;2025-04-16T15:18:00;2025-04-28T15:19:00;;CLP;0;0
